date,q,pp,pp-1,t,pet
13/06/2008,3304,10.3374,0.0718,15.5435,2.7601
14/06/2008,4696,1.5911,10.3374,15.2387,2.5297
15/06/2008,5116,0.0473,1.5911,15.1242,2.6415
16/06/2008,5620,16.5523,0.0473,14.4311,2.063
17/06/2008,7068,10.1877,16.5523,14.4443,2.353
18/06/2008,7658,0.0063,10.1877,15.2688,3.4011
19/06/2008,8017,0.022,0.0063,15.9905,3.4197
20/06/2008,7326,4.6809,0.022,15.4377,2.7745
21/06/2008,6455,0.3268,4.6809,15.7555,2.9894
22/06/2008,6035,21.9069,0.3268,15.2805,2.5579
23/06/2008,6056,1.4149,21.9069,15.4166,2.804
24/06/2008,7272,23.5683,1.4149,14.1872,2.0691
25/06/2008,8499,3.0427,23.5683,14.8132,2.7376
26/06/2008,8490,0.0039,3.0427,15.2576,2.9986
27/06/2008,6800,0.0063,0.0039,14.6229,2.6259
28/06/2008,5040,0.0054,0.0063,13.8878,2.5244
29/06/2008,4353,0.0018,0.0054,13.8371,2.6087
30/06/2008,3962,0,0.0018,14.4138,2.797
1/07/2008,3556,0,0,15.0711,2.9479
2/07/2008,3301,0.4878,0,14.9849,2.8842
3/07/2008,3386,0.5783,0.4878,14.8285,2.8492
4/07/2008,3587,0.1154,0.5783,14.7892,2.9152
5/07/2008,3870,0,0.1154,15.3762,3.1848
6/07/2008,3811,0,0,15.1037,3.2198
7/07/2008,3657,0.0474,0,15.5156,3.0056
8/07/2008,3303,0.5612,0.0474,15.5246,2.7672
9/07/2008,3446,7.6588,0.5612,14.6416,2.4355
10/07/2008,4525,0.652,7.6588,14.7524,2.635
11/07/2008,7075,2.1904,0.652,14.7284,2.8988
12/07/2008,7362,5.327,2.1904,14.9508,2.9001
13/07/2008,5272,1.6148,5.327,15.2736,3.228
14/07/2008,4378,1.3955,1.6148,15.0381,3.039
15/07/2008,4039,22.8158,1.3955,14.6693,2.712
16/07/2008,4609,8.7702,22.8158,14.6246,2.7983
17/07/2008,4788,1.9795,8.7702,14.7889,2.995
18/07/2008,4469,0.3313,1.9795,15.0296,3.3852
19/07/2008,4076,16.455,0.3313,14.5262,2.8872
20/07/2008,4293,4.7113,16.455,14.4643,2.7405
21/07/2008,4647,0.7974,4.7113,14.5842,2.8707
22/07/2008,5015,0.1027,0.7974,14.4481,2.9424
23/07/2008,4828,0.8659,0.1027,14.7256,2.9229
24/07/2008,4455,1.979,0.8659,14.7301,2.9882
25/07/2008,4417,4.7254,1.979,14.5823,2.6556
26/07/2008,4740,5.3839,4.7254,14.843,2.9683
27/07/2008,4986,1.5233,5.3839,15.3436,3.0788
28/07/2008,4695,9.6717,1.5233,15.1561,2.9436
29/07/2008,4445,0.2809,9.6717,14.5978,2.9151
30/07/2008,4152,0.3995,0.2809,15.1769,3.1029
31/07/2008,3915,1.5101,0.3995,15.2434,3.2632
1/08/2008,3526,1.9098,1.5101,15.2312,3.0427
2/08/2008,3301,1.5959,1.9098,15.5068,3.0698
3/08/2008,3135,0.1121,1.5959,15.5948,3.2921
4/08/2008,2932,2.5631,0.1121,15.5875,3.0908
5/08/2008,3596,0.9353,2.5631,15.4853,3.2432
6/08/2008,4074,0.1301,0.9353,15.04,2.8984
7/08/2008,4456,20.074,0.1301,14.9697,2.909
8/08/2008,4879,0.1129,20.074,14.5832,3.0859
9/08/2008,4620,0.3113,0.1129,15.1452,3.0234
10/08/2008,4223,4.6173,0.3113,14.7114,2.6699
11/08/2008,4818,0.3242,4.6173,15.4033,3.6973
12/08/2008,5393,0.0041,0.3242,16.2116,3.8932
13/08/2008,4325,2.5179,0.0041,15.6203,3.2341
14/08/2008,3696,4.0662,2.5179,15.2208,3.2717
15/08/2008,3290,1.3419,4.0662,15.4083,3.6436
16/08/2008,3137,0,1.3419,16.0344,3.9303
17/08/2008,2966,0.0078,0,16.1819,3.8533
18/08/2008,2828,7.5733,0.0078,15.976,3.6361
19/08/2008,2665,0.7554,7.5733,16.3964,3.6962
20/08/2008,2450,7.1562,0.7554,15.9547,3.4825
21/08/2008,2288,1.569,7.1562,15.9547,3.5583
22/08/2008,2350,6.512,1.569,15.6177,3.4503
23/08/2008,2258,15.1554,6.512,15.3445,3.0977
24/08/2008,2731,1.8922,15.1554,15.6852,3.5674
25/08/2008,2903,0.0702,1.8922,15.5397,3.2822
26/08/2008,2564,1.7573,0.0702,15.7211,3.1846
27/08/2008,2415,5.4383,1.7573,16.1199,3.8563
28/08/2008,2221,0.3601,5.4383,16.5496,3.9865
29/08/2008,2003,2.5627,0.3601,15.9312,3.498
30/08/2008,1899,4.9959,2.5627,15.4671,3.4478
31/08/2008,2470,5.2713,4.9959,15.072,2.9473
1/09/2008,3445,0.0107,5.2713,15.589,3.5947
2/09/2008,3310,0.2342,0.0107,16.7673,4.1069
3/09/2008,3398,0.213,0.2342,16.7571,3.8124
4/09/2008,3168,2.7753,0.213,16.808,3.9527
5/09/2008,3523,13.357,2.7753,15.7576,3.157
6/09/2008,4095,0.2704,13.357,15.6113,3.3134
7/09/2008,4149,5.1286,0.2704,15.5315,3.5017
8/09/2008,3885,2.6737,5.1286,14.5326,2.8187
9/09/2008,4839,0.6862,2.6737,14.6329,3.1135
10/09/2008,5691,0.0038,0.6862,14.3443,3.1924
11/09/2008,5784,0,0.0038,14.8214,3.6502
12/09/2008,5802,0.1447,0,15.2446,3.8115
13/09/2008,5683,0.1916,0.1447,15.2123,3.6816
14/09/2008,5285,0.0104,0.1916,15.0102,3.2412
15/09/2008,4100,0.4191,0.0104,14.9625,3.0106
16/09/2008,4783,0.5249,0.4191,14.8756,3.0166
17/09/2008,5236,2.3265,0.5249,14.3968,2.8103
18/09/2008,5107,0.2012,2.3265,15.3021,3.6751
19/09/2008,4661,5.0954,0.2012,15.9047,4.0349
20/09/2008,4110,3.0716,5.0954,15.8925,3.7826
21/09/2008,3365,7.3263,3.0716,15.928,3.7052
22/09/2008,3511,20.3619,7.3263,14.7047,2.8415
23/09/2008,5539,1.0785,20.3619,15.4497,3.9761
24/09/2008,6110,0.5802,1.0785,16.2191,3.9987
25/09/2008,5459,0.6546,0.5802,15.9928,3.7515
26/09/2008,4360,2.5677,0.6546,15.6363,3.4232
27/09/2008,3155,8.1481,2.5677,16.3087,3.9848
28/09/2008,2756,0.4395,8.1481,16.409,3.9426
29/09/2008,2529,6.0179,0.4395,16.1824,3.7795
30/09/2008,2944,8.7962,6.0179,15.9174,3.5306
1/10/2008,3426,5.416,8.7962,15.9213,3.6513
2/10/2008,3429,2.1202,5.416,16.3319,4.245
3/10/2008,3305,1.6163,2.1202,16.6752,4.217
4/10/2008,3059,5.4719,1.6163,16.5221,3.887
5/10/2008,3214,14.4485,5.4719,15.5657,3.0952
6/10/2008,3665,16.7345,14.4485,15.118,2.9635
7/10/2008,4447,11.4541,16.7345,14.7702,3.1238
8/10/2008,4749,4.0817,11.4541,14.3249,2.922
9/10/2008,6414,0.7488,4.0817,14.8934,3.3483
10/10/2008,7183,2.2806,0.7488,15.4797,3.8099
11/10/2008,5481,3.0374,2.2806,16.0984,4.2015
12/10/2008,4727,7.2501,3.0374,16.5733,4.095
13/10/2008,4271,15.4021,7.2501,15.702,3.2149
14/10/2008,4377,5.2655,15.4021,14.9764,3.1674
15/10/2008,4622,0.6496,5.2655,15.2223,3.4078
16/10/2008,4238,1.1575,0.6496,15.1114,3.2592
17/10/2008,3468,0.437,1.1575,15.2852,3.5317
18/10/2008,3250,0.9219,0.437,15.8688,3.8884
19/10/2008,2954,5.5249,0.9219,15.7368,3.5894
20/10/2008,3180,6.3778,5.5249,15.2315,3.0804
21/10/2008,3737,6.1601,6.3778,15.6188,3.3851
22/10/2008,4542,0.5052,6.1601,16.1916,3.4703
23/10/2008,5101,2.8108,0.5052,15.6931,3.3475
24/10/2008,5662,0.2053,2.8108,16.0154,3.7534
25/10/2008,5556,2.0812,0.2053,16.5664,3.7728
26/10/2008,4315,0.7206,2.0812,16.2108,3.562
27/10/2008,3690,5.6446,0.7206,16.1266,3.6591
28/10/2008,3825,2.0164,5.6446,15.8398,3.4112
29/10/2008,4951,3.5377,2.0164,15.9526,3.5439
30/10/2008,5937,3.2368,3.5377,16.1062,3.7394
31/10/2008,5432,4.2012,3.2368,16.0581,3.5816
1/11/2008,4655,1.7238,4.2012,16.1981,3.6066
2/11/2008,5011,25.5881,1.7238,15.4341,3.0708
3/11/2008,5819,7.6317,25.5881,15.0736,2.9487
4/11/2008,7186,3.7144,7.6317,14.7789,3.177
5/11/2008,7887,0.0771,3.7144,15.6584,4.017
6/11/2008,6723,0.1905,0.0771,16.3411,4.1216
7/11/2008,5440,0.9702,0.1905,16.348,3.9199
8/11/2008,4143,2.8384,0.9702,16.2141,3.7509
9/11/2008,3565,3.5664,2.8384,15.9661,3.7544
10/11/2008,3293,1.1311,3.5664,15.5394,3.5223
11/11/2008,3208,5.4044,1.1311,15.9138,3.7239
12/11/2008,3475,1.2558,5.4044,16.5595,3.7456
13/11/2008,3520,3.3152,1.2558,16.7367,3.4847
14/11/2008,3885,7.1159,3.3152,16.0192,3.2075
15/11/2008,4326,1.8181,7.1159,16.0706,3.848
16/11/2008,4803,0.5586,1.8181,16.5102,3.955
17/11/2008,4971,0.3205,0.5586,17.2092,4.3068
18/11/2008,5147,18.421,0.3205,16.348,3.5971
19/11/2008,4303,0.2321,18.421,16.8054,3.3466
20/11/2008,3673,0.0631,0.2321,16.6966,3.5015
21/11/2008,2988,1.4873,0.0631,16.3915,3.2618
22/11/2008,3109,2.0296,1.4873,16.467,3.4914
23/11/2008,3664,1.7897,2.0296,16.8086,3.594
24/11/2008,4963,5.6746,1.7897,16.6939,3.2383
25/11/2008,5984,1.2796,5.6746,16.7539,3.6873
26/11/2008,5634,14.2364,1.2796,16.4995,3.4881
27/11/2008,5807,9.4243,14.2364,16.335,3.4598
28/11/2008,5472,0.5075,9.4243,16.9637,3.7792
29/11/2008,4837,8.0298,0.5075,16.288,3.5117
30/11/2008,4660,11.3689,8.0298,15.7076,3.0682
1/12/2008,4665,4.5418,11.3689,15.7092,3.3489
2/12/2008,4424,4.0584,4.5418,15.5874,3.1613
3/12/2008,3973,0.6619,4.0584,16.4527,4.0004
4/12/2008,3724,1.6847,0.6619,16.6308,4.0806
5/12/2008,3769,4.1477,1.6847,15.7097,3.1573
6/12/2008,4706,1.3389,4.1477,15.7956,3.2652
7/12/2008,3633,5.7571,1.3389,15.4457,3.2204
8/12/2008,4721,0.0498,5.7571,15.8813,3.5035
9/12/2008,4485,0.0098,0.0498,15.9712,3.5619
10/12/2008,3920,0.9899,0.0098,16.3309,3.7999
11/12/2008,3372,2.0471,0.9899,16.3028,3.6925
12/12/2008,3082,8.2255,2.0471,16.2098,3.5395
13/12/2008,3544,10.4496,8.2255,15.8022,3.5902
14/12/2008,3394,1.049,10.4496,15.9423,3.4741
15/12/2008,3399,1.8344,1.049,16.3378,3.4327
16/12/2008,3933,1.7959,1.8344,16.3686,3.5283
17/12/2008,3756,5.9343,1.7959,15.9248,3.5491
18/12/2008,2928,1.6497,5.9343,16.4379,3.8759
19/12/2008,2400,0.1728,1.6497,16.1688,3.7157
20/12/2008,2212,3.1719,0.1728,16.3286,3.5571
21/12/2008,2374,0.7965,3.1719,16.5252,3.8556
22/12/2008,2198,1.6812,0.7965,16.2905,3.5334
23/12/2008,2483,3.4933,1.6812,16.1031,3.4878
24/12/2008,2150,3.5429,3.4933,16.1771,3.7002
25/12/2008,2364,0.8012,3.5429,16.7999,3.8591
26/12/2008,2190,0.6219,0.8012,16.8483,3.8986
27/12/2008,2247,0.6548,0.6219,16.6602,3.8448
28/12/2008,2185,0.3861,0.6548,16.1958,3.5409
29/12/2008,2338,0.0145,0.3861,16.1867,3.622
30/12/2008,2135,0.4591,0.0145,16.1436,3.5575
31/12/2008,2226,16.2848,0.4591,15.9304,3.2348
1/01/2009,3404,1.2109,16.2848,15.8295,3.4919
2/01/2009,3617,3.9272,1.2109,15.2704,3.1401
3/01/2009,3549,3.8998,3.9272,15.8033,3.5934
4/01/2009,3874,2.5764,3.8998,16.4157,3.7772
5/01/2009,3681,13.5141,2.5764,16.5636,3.3583
6/01/2009,3576,16.675,13.5141,16.455,3.4655
7/01/2009,3746,8.7408,16.675,16.1753,3.326
8/01/2009,4446,13.0504,8.7408,15.8993,3.0815
9/01/2009,6442,0.1325,13.0504,16.2678,3.3089
10/01/2009,6045,0.0241,0.1325,16.118,3.5142
11/01/2009,5475,0.4446,0.0241,15.0393,2.9943
12/01/2009,5964,0.0231,0.4446,14.6008,2.5542
13/01/2009,8227,8.0459,0.0231,14.5163,2.8415
14/01/2009,8973,13.3654,8.0459,14.7082,2.9455
15/01/2009,9090,1.7675,13.3654,15.9219,3.892
16/01/2009,8838,2.7945,1.7675,16.6769,3.9478
17/01/2009,7908,17.3598,2.7945,16.0521,3.3697
18/01/2009,8241,20.6931,17.3598,15.0448,2.7704
19/01/2009,7892,6.7929,20.6931,15.7476,3.7844
20/01/2009,7730,6.01,6.7929,16.1919,3.6285
21/01/2009,7295,14.1395,6.01,16.2826,3.6006
22/01/2009,7213,2.4438,14.1395,16.3392,3.8349
23/01/2009,6039,11.5918,2.4438,15.9644,3.3566
24/01/2009,5132,5.6362,11.5918,16.0287,3.5011
25/01/2009,5044,5.2757,5.6362,15.8997,3.8142
26/01/2009,5284,22.6967,5.2757,15.7727,3.3608
27/01/2009,6912,6.7385,22.6967,15.9672,3.3977
28/01/2009,5935,1.9982,6.7385,16.3415,3.4823
29/01/2009,5478,5.8375,1.9982,15.3812,2.8438
30/01/2009,6233,1.0964,5.8375,15.5274,3.5112
31/01/2009,6688,8.5408,1.0964,16.015,3.8676
1/02/2009,6201,28.3087,8.5408,15.5115,3.2081
2/02/2009,6253,6.2531,28.3087,15.7728,3.6426
3/02/2009,6081,1.898,6.2531,16.3393,3.77
4/02/2009,6739,0.7206,1.898,16.1656,3.5179
5/02/2009,7712,0.3648,0.7206,15.982,3.2761
6/02/2009,8748,2.6965,0.3648,15.9717,3.6266
7/02/2009,9012,0.8857,2.6965,15.9553,3.7366
8/02/2009,7750,0.6256,0.8857,16.243,3.8374
9/02/2009,6106,0.8392,0.6256,16.5347,3.6579
10/02/2009,5731,11.7219,0.8392,15.8982,3.337
11/02/2009,6372,5.5053,11.7219,14.9846,2.7856
12/02/2009,6400,0.8436,5.5053,15.5615,3.6511
13/02/2009,6186,3.538,0.8436,15.9919,3.6476
14/02/2009,5657,5.2796,3.538,16.3299,3.7392
15/02/2009,5831,22.9516,5.2796,15.6761,3.3794
16/02/2009,6767,6.3453,22.9516,15.9165,3.532
17/02/2009,5537,9.8904,6.3453,15.9874,3.8007
18/02/2009,5478,4.3308,9.8904,15.2647,3.074
19/02/2009,5176,0.1066,4.3308,15.2118,3.4791
20/02/2009,5756,0.0888,0.1066,15.973,3.7791
21/02/2009,5326,0.9536,0.0888,15.9543,3.6235
22/02/2009,4851,18.5566,0.9536,14.8908,3.0543
23/02/2009,6497,5.1245,18.5566,15.5094,3.8659
24/02/2009,6817,10.2061,5.1245,16.0324,3.9297
25/02/2009,6093,11.8545,10.2061,15.8702,3.9179
26/02/2009,5725,11.884,11.8545,15.3714,3.3669
27/02/2009,6281,3.3838,11.884,15.2609,3.544
28/02/2009,6652,0.2176,3.3838,15.8973,3.641
1/03/2009,6351,4.2075,0.2176,16.0058,3.5774
2/03/2009,6528,9.3281,4.2075,15.6616,3.3135
3/03/2009,6566,6.9577,9.3281,15.2231,3.5777
4/03/2009,5601,3.501,6.9577,15.7248,3.6841
5/03/2009,5755,1.5027,3.501,15.7109,3.3662
6/03/2009,6392,0.6249,1.5027,15.5738,3.6661
7/03/2009,7202,4.3212,0.6249,15.915,3.7055
8/03/2009,6616,0.6383,4.3212,16.1052,3.7558
9/03/2009,5597,3.0334,0.6383,16.019,3.9487
10/03/2009,5503,13.2838,3.0334,16.2494,3.5671
11/03/2009,6450,3.7438,13.2838,16.1597,3.7006
12/03/2009,6594,14.7133,3.7438,16.1638,3.6276
13/03/2009,6493,3.0834,14.7133,15.2767,3.1129
14/03/2009,6624,3.156,3.0834,15.1808,3.6041
15/03/2009,6503,9.8398,3.156,15.0823,3.2662
16/03/2009,7022,1.672,9.8398,15.7951,3.5629
17/03/2009,7443,1.656,1.672,16.1172,4.2224
18/03/2009,6862,8.7222,1.656,16.2125,3.7648
19/03/2009,5678,5.2222,8.7222,15.8435,3.6228
20/03/2009,4982,7.9878,5.2222,15.5453,3.2403
21/03/2009,4716,7.7839,7.9878,15.4634,3.3984
22/03/2009,5072,2.7438,7.7839,15.5986,3.683
23/03/2009,5459,7.5693,2.7438,15.7522,3.6182
24/03/2009,5805,24.9953,7.5693,15.782,3.6431
25/03/2009,6762,6.4816,24.9953,16.039,3.8113
26/03/2009,7169,14.9062,6.4816,15.6989,3.4229
27/03/2009,7203,16.9039,14.9062,15.5032,3.2272
28/03/2009,9396,3.4852,16.9039,15.7619,3.7059
29/03/2009,9847,6.2611,3.4852,15.6378,3.6696
30/03/2009,9222,21.0052,6.2611,16.0095,3.8724
31/03/2009,7967,10.5579,21.0052,16.2433,3.6352
1/04/2009,7069,8.6272,10.5579,15.5218,3.4863
2/04/2009,6408,4.3497,8.6272,16.0157,3.6787
3/04/2009,5919,12.5509,4.3497,16.1255,3.6401
4/04/2009,6356,4.0257,12.5509,15.9284,3.7251
5/04/2009,5369,5.5236,4.0257,16.024,3.5452
6/04/2009,4853,5.1495,5.5236,15.9815,3.6532
7/04/2009,4628,10.5051,5.1495,16.0462,3.7095
8/04/2009,4879,18.1321,10.5051,14.9425,2.7656
9/04/2009,6163,13.6777,18.1321,15.1037,3.4346
10/04/2009,7057,4.4783,13.6777,15.4724,3.4091
11/04/2009,7415,20.2593,4.4783,15.4522,3.2597
12/04/2009,7111,12.5418,20.2593,15.7038,3.4588
13/04/2009,6763,13.318,12.5418,15.7004,3.3652
14/04/2009,7087,10.3975,13.318,15.2376,2.9411
15/04/2009,7761,0.746,10.3975,14.6343,2.7009
16/04/2009,8770,0,0.746,14.943,3.0232
17/04/2009,10160,0,0,14.9136,2.7399
18/04/2009,9457,0.2661,0,14.8331,3.0962
19/04/2009,7333,0.2124,0.2661,15.2282,3.1366
20/04/2009,6747,0.7728,0.2124,15.2469,2.9736
21/04/2009,7176,8.2427,0.7728,15.521,3.0704
22/04/2009,10970,3.9119,8.2427,15.2431,2.7848
23/04/2009,13030,1.4076,3.9119,16.1625,3.5658
24/04/2009,12750,2.7627,1.4076,16.3038,3.3323
25/04/2009,10360,2.3643,2.7627,16.0463,3.2704
26/04/2009,7506,1.0045,2.3643,15.908,3.0912
27/04/2009,6760,7.4503,1.0045,15.1871,2.4931
28/04/2009,7106,0,7.4503,15.1981,2.873
29/04/2009,7733,0.2266,0,16.144,3.4405
30/04/2009,9853,22.1055,0.2266,15.7288,3.0775
1/05/2009,10060,21.8768,22.1055,14.856,2.7137
2/05/2009,10590,6.6098,21.8768,15.4168,3.4317
3/05/2009,9458,2.8643,6.6098,15.7435,3.3496
4/05/2009,7303,9.0818,2.8643,15.9062,3.3714
5/05/2009,6708,7.6308,9.0818,15.4473,3.0762
6/05/2009,5844,7.3953,7.6308,15.9234,3.01
7/05/2009,6158,13.4165,7.3953,15.0232,2.8332
8/05/2009,7677,0.0524,13.4165,14.6003,3.2394
9/05/2009,6766,0.3998,0.0524,15.433,3.1009
10/05/2009,5751,0.1132,0.3998,15.0093,3.2178
11/05/2009,4737,0.1126,0.1132,15.3052,3.2986
12/05/2009,4930,1.4349,0.1126,15.5626,3.253
13/05/2009,4244,2.6676,1.4349,15.5325,3.1424
14/05/2009,4006,0.2923,2.6676,15.7649,3.3677
15/05/2009,5177,0.4539,0.2923,15.6161,3.4546
16/05/2009,4994,8.0217,0.4539,15.0641,2.7873
17/05/2009,5091,1.479,8.0217,15.1268,3.0193
18/05/2009,4773,2.8055,1.479,15.1796,2.9695
19/05/2009,4622,0.0808,2.8055,14.7751,2.725
20/05/2009,5282,0.4455,0.0808,13.9007,2.6053
21/05/2009,7552,0.1123,0.4455,14.746,2.9406
22/05/2009,9058,3.9211,0.1123,15.2609,3.0254
23/05/2009,9426,0.017,3.9211,15.2095,2.9438
24/05/2009,7511,7.0238,0.017,15.0719,3.1071
25/05/2009,7782,1.3535,7.0238,15.508,3.246
26/05/2009,7033,0.4575,1.3535,15.2358,3.1453
27/05/2009,5761,3.2619,0.4575,15.3406,2.9836
28/05/2009,6443,0.1837,3.2619,15.4043,2.955
29/05/2009,5785,3.4992,0.1837,15.8909,2.7869
30/05/2009,5697,2.0971,3.4992,15.6265,2.8182
31/05/2009,5911,0.1254,2.0971,15.8149,3.0781
1/06/2009,5577,5.2084,0.1254,15.542,2.7039
2/06/2009,5072,0.9515,5.2084,15.1328,2.443
3/06/2009,5326,0.0915,0.9515,14.4111,2.2336
4/06/2009,7345,0.0112,0.0915,14.2672,2.7413
5/06/2009,8259,0.1521,0.0112,15.1213,3.2689
6/06/2009,6590,0.3158,0.1521,15.1879,2.2272
7/06/2009,5188,0.1128,0.3158,14.5779,2.7456
8/06/2009,5105,0,0.1128,15.1612,2.8104
9/06/2009,5329,0.0385,0,14.9761,2.7192
10/06/2009,4477,1.0745,0.0385,15.487,2.9858
11/06/2009,4184,12.3405,1.0745,15.2331,2.6957
12/06/2009,5310,4.6925,12.3405,14.2039,2.2461
13/06/2009,7041,1.622,4.6925,14.2515,2.2252
14/06/2009,7768,0.1373,1.622,14.8645,3.115
15/06/2009,6377,1.0134,0.1373,15.9084,3.0934
16/06/2009,5033,1.5839,1.0134,15.4626,2.9724
17/06/2009,4219,4.3574,1.5839,15.2958,2.6547
18/06/2009,4197,0.9747,4.3574,15.3357,2.6758
19/06/2009,4972,3.0992,0.9747,15.2607,2.6369
20/06/2009,4977,1.6709,3.0992,15.211,2.5708
21/06/2009,5061,4.9139,1.6709,14.9978,2.6364
22/06/2009,5330,0.447,4.9139,15.2238,2.9
23/06/2009,4556,1.265,0.447,15.7151,2.9472
24/06/2009,3968,15.4795,1.265,15.2591,2.8635
25/06/2009,4306,0.2925,15.4795,14.8281,2.5974
26/06/2009,5162,38.1205,0.2925,14.4308,2.6463
27/06/2009,5734,13.9969,38.1205,14.4205,2.3848
28/06/2009,7350,0.4549,13.9969,14.539,2.6011
29/06/2009,8636,0.0036,0.4549,14.7912,3.0732
30/06/2009,7043,0.2521,0.0036,14.7573,2.8285
1/07/2009,6175,1.7923,0.2521,15.2671,2.9614
2/07/2009,5863,4.00E-04,1.7923,15.1912,2.9518
3/07/2009,5398,2.1532,4.00E-04,15.5217,2.8866
4/07/2009,6067,1.078,2.1532,15.4338,3.06
5/07/2009,5348,2.6647,1.078,15.1533,2.678
6/07/2009,4822,1.3426,2.6647,14.7082,2.6134
7/07/2009,5499,3.4084,1.3426,14.1954,2.5874
8/07/2009,7805,7.6534,3.4084,14.1355,2.7097
9/07/2009,9538,6.8995,7.6534,13.9509,2.4711
10/07/2009,9651,0.9957,6.8995,13.9307,2.8738
11/07/2009,8870,0.0149,0.9957,14.6554,3.2774
12/07/2009,6510,3.2716,0.0149,14.6039,3.0378
13/07/2009,4928,0.4345,3.2716,14.7739,2.5748
14/07/2009,4692,9.8751,0.4345,14.8858,2.4889
15/07/2009,5558,1.5285,9.8751,14.624,2.7417
16/07/2009,7040,1.7923,1.5285,15.0772,3.1072
17/07/2009,5915,0.8472,1.7923,14.6602,2.7772
18/07/2009,4763,4.8611,0.8472,14.6534,2.4381
19/07/2009,4349,0.0026,4.8611,14.6251,2.8044
20/07/2009,4840,0.6771,0.0026,15.1397,3.3434
21/07/2009,4647,0.9584,0.6771,15.1073,3.4855
22/07/2009,4285,6.5237,0.9584,15.5584,3.1121
23/07/2009,3915,3.5441,6.5237,15.7566,3.1312
24/07/2009,3470,12.4025,3.5441,15.0004,2.8358
25/07/2009,4028,5.9092,12.4025,14.7749,2.6026
26/07/2009,4394,3.2551,5.9092,14.5254,2.7421
27/07/2009,5149,4.8519,3.2551,14.7137,2.597
28/07/2009,5651,2.2002,4.8519,14.3088,2.868
29/07/2009,5361,0,2.2002,14.6811,3.1018
30/07/2009,4827,0.3966,0,14.7661,3.2528
31/07/2009,4558,0.1933,0.3966,15.4939,3.0634
1/08/2009,4991,1.8036,0.1933,15.2068,3.0322
2/08/2009,4668,0.0034,1.8036,15.0518,2.9406
3/08/2009,4395,0.7728,0.0034,15.1363,2.6519
4/08/2009,4167,0.7371,0.7728,14.7465,2.6928
5/08/2009,3853,0.0283,0.7371,15.0941,3.2687
6/08/2009,3576,1.7992,0.0283,15.4524,3.2022
7/08/2009,3387,0.654,1.7992,15.1548,3.123
8/08/2009,5543,0.0448,0.654,15.0006,3.2293
9/08/2009,5410,0.38,0.0448,15.2304,3.0495
10/08/2009,5019,0.895,0.38,14.5382,2.8846
11/08/2009,4622,3.2667,0.895,13.8545,2.2897
12/08/2009,4254,0.3554,3.2667,14.5182,2.882
13/08/2009,3936,0.0612,0.3554,15.0922,3.3778
14/08/2009,3733,4.00E-04,0.0612,15.5504,3.4056
15/08/2009,3294,0.0059,4.00E-04,15.8459,3.8013
16/08/2009,2927,0.2048,0.0059,16.0823,3.877
17/08/2009,2534,4.1372,0.2048,16.4222,3.5134
18/08/2009,2241,1.4083,4.1372,16.3324,3.221
19/08/2009,4257,1.7368,1.4083,16.2196,3.3841
20/08/2009,5617,0.7303,1.7368,16.6153,3.6285
21/08/2009,6093,10.2177,0.7303,16.1364,3.0724
22/08/2009,5982,45.16,10.2177,15.9402,3.4438
23/08/2009,5560,3.0888,45.16,15.8516,3.6472
24/08/2009,5104,20.4402,3.0888,15.4994,3.1539
25/08/2009,4689,0.6269,20.4402,14.4823,2.5608
26/08/2009,4202,0.2905,0.6269,14.4136,2.902
27/08/2009,3792,0.1692,0.2905,14.6478,2.9567
28/08/2009,3350,0.2739,0.1692,14.7461,2.9454
29/08/2009,2867,0.0011,0.2739,14.588,3.1086
30/08/2009,2562,0.3987,0.0011,14.9153,3.4194
31/08/2009,2233,0.3518,0.3987,15.9334,3.7513
1/09/2009,3201,0.5481,0.3518,15.9596,3.4542
2/09/2009,3546,2.1797,0.5481,16.1332,3.4518
3/09/2009,3721,1.7672,2.1797,15.7578,3.0737
4/09/2009,3550,0.9592,1.7672,15.7191,3.2954
5/09/2009,3344,1.7922,0.9592,15.5972,3.4097
6/09/2009,3083,0.3697,1.7922,15.7746,3.5973
7/09/2009,3245,0,0.3697,15.8777,3.981
8/09/2009,3545,0.0053,0,16.2047,4.0749
9/09/2009,3912,0.4244,0.0053,16.6848,3.9359
10/09/2009,3507,5.0377,0.4244,15.7806,2.8802
11/09/2009,2986,4.6003,5.0377,14.562,2.9577
12/09/2009,4260,0.0055,4.6003,14.7352,3.5429
13/09/2009,4403,0,0.0055,15.5995,4.0001
14/09/2009,3992,0,0,15.7963,3.6267
15/09/2009,3622,0.3326,0,16.1479,4.0704
16/09/2009,2847,8.2687,0.3326,16.2813,3.9417
17/09/2009,2580,6.1642,8.2687,15.5433,3.5465
18/09/2009,2267,2.647,6.1642,16.1601,3.7575
19/09/2009,2442,7.9317,2.647,15.994,3.5923
20/09/2009,2704,0.7709,7.9317,16.2192,3.8527
21/09/2009,3096,3.9089,0.7709,16.1778,3.2825
22/09/2009,3418,3.0733,3.9089,16.2172,3.5741
23/09/2009,3316,2.2629,3.0733,15.789,3.5656
24/09/2009,3328,2.9031,2.2629,15.1525,3.064
25/09/2009,3823,0.4611,2.9031,15.1046,3.349
26/09/2009,3556,1.3159,0.4611,16.0361,3.6809
27/09/2009,2131,2.4204,1.3159,16.2294,3.8066
28/09/2009,3433,2.4602,2.4204,15.8685,3.468
29/09/2009,3401,4.3277,2.4602,15.0673,3.0603
