Date,CAUDAL,PP,PP_anterior,T,PET,NDVI
2009-02-28,23770,5.9,3.9,27.6,4.3,0.5
2009-03-01,23820,31.1,5.9,27,4.4,0.4
2009-03-02,23850,5,31.1,26.1,4.4,0.4
2009-03-03,23880,54.7,5,25.9,4.5,0.4
2009-03-04,23920,48.5,54.7,25.9,4.5,0.4
2009-03-05,23970,40.2,48.5,27.2,4.2,0.5
2009-03-06,24030,5.9,40.2,27.1,4.4,0.4
2009-03-07,24100,6.5,5.9,27.4,4.5,0.5
2009-03-08,24160,33,6.5,27.6,4.3,0.5
2009-03-09,24190,11.8,33,27.2,4.4,0.5
2009-03-10,24230,15.5,11.8,27.4,5.2,0.5
2009-03-11,24290,3,15.5,25.9,4.3,0.4
2009-03-12,24360,12.2,3,27,4.2,0.4
2009-03-13,24430,5.1,12.2,26.1,4.1,0.4
2009-03-14,24470,4.1,5.1,25.2,4.3,0.4
2009-03-15,24500,3.9,4.1,26.5,4.3,0.4
2009-03-16,24500,3.9,3.9,26.9,4.2,0.4
2009-03-17,24550,5.8,3.9,27.4,4.5,0.5
2009-03-18,24600,59.1,5.8,27.3,4.3,0.5
2009-03-19,24700,37.4,59.1,26.5,4.2,0.4
2009-03-20,24820,2,37.4,25.5,4,0.4
2009-03-21,24910,9.5,2,26.2,5.3,0.4
2009-03-22,24960,4.2,9.5,26.6,4.2,0.4
2009-03-23,25020,5.1,4.2,26.4,4.3,0.4
2009-03-24,25090,22.3,5.1,26.9,4.2,0.4
2009-03-25,25120,25.1,22.3,27.2,4.2,0.5
2009-03-26,25150,21.3,25.1,27.2,4.2,0.5
2009-03-27,25200,5.1,21.3,26.7,4.2,0.4
2009-03-28,25250,5,5.1,26.8,4.1,0.4
2009-03-29,25290,8,5,27,4.2,0.4
2009-03-30,25310,44.8,8,27.1,4.2,0.4
2009-03-31,25350,35.1,44.8,27.5,4.2,0.5
