DATE,CAUDAL,PP,PP_anterior,T,PET
04-08-07,11140,0.7,0.8,25.7,4.8
05-08-07,10470,0.8,0,25.8,4.7
06-08-07,9774,0,0,26.7,5.0
07-08-07,9075,0,10.2,27.4,4.9
08-08-07,8525,10.2,0.2,27.8,4.9
09-08-07,8108,0.2,0.1,27.5,5.1
10-08-07,7839,0.1,0.4,26.8,4.8
11-08-07,7660,0.4,1.7,26.5,5.0
12-08-07,7544,1.7,0,25.5,4.9
13-08-07,7469,0,0.1,26.7,5.0
14-08-07,7429,0.1,12.6,27.5,5.0
15-08-07,7495,12.6,0,27.8,5.1
16-08-07,8385,0,1.8,26.5,4.8
17-08-07,9597,1.8,1.7,26.3,4.9
18-08-07,10120,1.7,0,25.8,4.7
19-08-07,9867,0,0,25.9,4.9
20-08-07,9380,0,0,26.3,5.0
21-08-07,9161,0,0,26.3,4.9
22-08-07,8988,0,0,26.4,5.0
23-08-07,9109,0,0,27.2,4.9
24-08-07,9166,0,4.3,27.6,4.9
25-08-07,8877,4.3,0,28.1,4.9
26-08-07,8333,0,0,28.2,5.0
27-08-07,7772,0,9.3,28.5,5.0
28-08-07,7195,9.3,4.7,26.7,5.0
29-08-07,6726,4.7,0,25.2,5.0
30-08-07,6459,0,0.1,26.1,4.8
31-08-07,6346,0.1,0,25.7,4.9
01-09-07,6553,0,0.1,25.5,4.8
02-09-07,7436,0.1,0,25.8,4.8
03-09-07,8625,0,8.2,27.2,4.9
04-09-07,9322,8.2,4.1,27.0,5.0
05-09-07,9615,4.1,8.5,26.5,4.9
06-09-07,9651,8.5,1.1,26.0,4.7
07-09-07,9433,1.1,0,26.4,4.9
08-09-07,9125,0,0.1,26.6,5.0
09-09-07,9062,0.1,0,27.2,5.0
10-09-07,9388,0,9.5,27.5,5.0
11-09-07,9749,9.5,0,26.8,5.1
12-09-07,9664,0,0,27.3,4.9
13-09-07,9289,0,0.1,26.5,5.0
14-09-07,8905,0.1,0,27.5,5.0
15-09-07,8576,0,0,27.1,5.0
16-09-07,8341,0,0,26.8,5.1
17-09-07,8277,0,0.3,27.3,5.1
18-09-07,8288,0.3,0,28.1,4.8
19-09-07,8382,0,3.2,28.0,4.9
20-09-07,8523,3.2,4.2,27.7,5.0
21-09-07,8508,4.2,0,25.8,5.0
22-09-07,8261,0,0,27.5,4.7
23-09-07,8017,0,0.2,28.6,5.1
24-09-07,8187,0.2,18.2,28.9,4.8
25-09-07,8505,18.2,0,25.3,4.8
26-09-07,8472,0,0,26.0,5.0
27-09-07,8210,0,0.2,27.3,5.0
28-09-07,8119,0.2,9.1,28.0,5.1
29-09-07,8941,9.1,0,25.8,5.0
30-09-07,10100,0,0,25.9,5.0
01-10-07,10500,0,0.1,26.8,4.9
02-10-07,10250,0.1,0.3,28.1,4.8
03-10-07,9851,0.3,13.5,28.3,4.7
04-10-07,9579,13.5,7.5,27.9,5.1
05-10-07,9362,7.5,7,28.1,5.0
06-10-07,9182,7,5.5,28.5,5.0
07-10-07,8882,5.5,5.3,26.7,4.9
08-10-07,8366,5.3,5.1,26.7,4.9
09-10-07,7796,5.1,0,26.3,5.0
10-10-07,7278,0,0,27.7,5.1
11-10-07,6908,0,0,28.8,4.8
12-10-07,6893,0,2.6,29.5,4.8
13-10-07,7596,2.6,16.7,27.2,4.9
14-10-07,8494,16.7,7.6,27.4,5.0
15-10-07,9025,7.6,8.9,27.1,5.0
16-10-07,9116,8.9,2.3,25.2,4.5
17-10-07,9002,2.3,2.7,27.1,4.9
18-10-07,8954,2.7,1.7,26.9,4.9
19-10-07,8872,1.7,17,26.6,4.8
20-10-07,9002,17,0.1,25.0,5.1
21-10-07,9568,0.1,22.4,26.6,4.9
22-10-07,10730,22.4,0,26.1,5.1
23-10-07,12400,0,1.5,27.4,4.9
24-10-07,13470,1.5,0,26.1,5.0
25-10-07,14450,0,0,26.9,5.0
26-10-07,15110,0,0.2,27.3,4.7
27-10-07,15580,0.2,30.7,28.0,5.2
28-10-07,15780,30.7,0,26.5,5.2
29-10-07,15810,0,0.1,25.1,5.1
30-10-07,15800,0.1,0,27.4,5.1
31-10-07,16010,0,0,27.9,5.0
01-11-07,16300,0,0.1,28.9,4.7
02-11-07,16430,0.1,4.9,29.0,4.8
03-11-07,16410,4.9,14.3,28.6,4.6
04-11-07,16150,14.3,5.5,27.1,4.8
05-11-07,15820,5.5,0.4,28.5,4.8
06-11-07,15470,0.4,54.8,28.0,4.8
07-11-07,15540,54.8,0.1,25.0,4.9
08-11-07,15650,0.1,0,27.2,4.7
09-11-07,15300,0,30,27.6,4.9
10-11-07,15370,30,7.1,28.5,4.8
11-11-07,15820,7.1,9.8,28.7,4.9
12-11-07,16190,9.8,0.8,28.0,4.9
13-11-07,16340,0.8,3.1,27.8,4.8
14-11-07,16430,3.1,20.1,27.3,4.9
15-11-07,16500,20.1,24.8,26.2,5.0
16-11-07,16530,24.8,0.1,25.2,4.9
17-11-07,16600,0.1,0,25.0,5.0
18-11-07,16780,0,0.1,26.7,5.0
19-11-07,17250,0.1,13.3,27.3,4.9
20-11-07,17850,13.3,1.6,26.8,4.7
21-11-07,18450,1.6,14.7,26.7,5.0
22-11-07,19020,14.7,0,24.7,5.0
23-11-07,19450,0,0.1,27.0,5.0
24-11-07,19740,0.1,3.8,27.8,4.9
25-11-07,19850,3.8,3.4,27.3,4.8
26-11-07,20000,3.4,0,27.5,4.9
27-11-07,20100,0,5,28.2,4.9
28-11-07,20230,5,5,27.2,4.9
29-11-07,20350,5,4.6,28.0,4.9
30-11-07,20420,4.6,23,27.9,5.0
01-12-07,20500,23,0,27.9,4.9
02-12-07,20570,0,0,27.5,4.8
03-12-07,20610,0,0,27.2,5.0
04-12-07,20630,0,0,27.9,5.0
05-12-07,20620,0,0,28.7,4.9
06-12-07,20560,0,6,27.9,5.0
07-12-07,20440,6,1.6,27.1,5.0
08-12-07,20180,1.6,0.7,27.6,4.7
09-12-07,19800,0.7,0.3,28.0,4.8
10-12-07,19210,0.3,3.6,28.2,4.7
11-12-07,18500,3.6,26.4,27.6,5.0
12-12-07,17720,26.4,0,25.6,4.9
13-12-07,16810,0,0,27.4,4.7
14-12-07,15860,0,11.6,27.8,4.8
15-12-07,14960,11.6,2.2,27.3,4.8
16-12-07,14300,2.2,54.9,27.5,4.7
17-12-07,14140,54.9,0,25.5,4.8
18-12-07,14400,0,0,26.9,4.9
19-12-07,15010,0,35.9,27.5,4.8
20-12-07,15530,35.9,0,27.7,4.7
21-12-07,15940,0,0,27.9,4.8
22-12-07,16240,0,16.9,26.2,4.9
23-12-07,16610,16.9,1,28.2,4.6
24-12-07,16930,1,8.4,27.7,4.7
25-12-07,17140,8.4,18.3,28.1,4.5
26-12-07,17330,18.3,0.2,26.7,4.5
27-12-07,17510,0.2,2.8,27.5,4.6
28-12-07,17630,2.8,5.4,26.6,4.5
29-12-07,17790,5.4,7.4,26.6,4.6
30-12-07,18150,7.4,0,26.7,4.7
31-12-07,18630,0,0,27.0,4.8
01-01-08,19040,0,0.1,27.1,4.5
02-01-08,19270,0.1,0.3,26.9,5.1
03-01-08,19390,0.3,3.3,26.4,4.8
04-01-08,19470,3.3,33.2,26.4,4.4
05-01-08,19510,33.2,0.1,26.8,4.6
06-01-08,19450,0.1,1.6,26.7,4.8
07-01-08,19430,1.6,1.3,26.1,4.7
08-01-08,19370,1.3,1.7,26.9,4.6
09-01-08,19340,1.7,4.6,27.8,4.6
10-01-08,19430,4.6,0,28.0,4.6
11-01-08,19570,0,47.4,27.6,4.6
12-01-08,19710,47.4,16.9,25.1,4.6
13-01-08,19810,16.9,1.6,27.0,4.9
14-01-08,19790,1.6,20.9,27.3,4.2
15-01-08,19830,20.9,13.6,25.8,4.4
16-01-08,19960,13.6,0.1,25.8,4.5
17-01-08,20110,0.1,32.7,27.3,4.4
18-01-08,20330,32.7,30.5,27.0,4.4
19-01-08,20570,30.5,8.9,26.9,4.4
20-01-08,20800,8.9,0,26.9,4.5
21-01-08,20980,0,4.9,27.5,4.3
22-01-08,21130,4.9,2.9,27.6,4.5
23-01-08,21240,2.9,28.9,28.0,4.4
24-01-08,21320,28.9,13.5,27.5,4.9
25-01-08,21380,13.5,23.3,26.8,4.4
26-01-08,21330,23.3,3.8,28.0,4.4
27-01-08,21260,3.8,6.6,28.3,4.3
28-01-08,21180,6.6,0,28.2,4.4
29-01-08,21120,0,0,27.7,4.4
30-01-08,20990,0,16.2,27.6,4.3
31-01-08,20840,16.2,0.1,28.0,4.3
01-02-08,20700,0.1,0,27.6,4.1
02-02-08,20610,0,0.1,28.1,4.3
03-02-08,20450,0.1,0.7,27.7,4.0
04-02-08,20210,0.7,0.2,26.2,4.9
05-02-08,19840,0.2,0.9,26.9,4.2
06-02-08,19240,0.9,16.7,26.7,4.2
07-02-08,18590,16.7,0.1,25.6,4.3
08-02-08,18090,0.1,28,26.9,4.3
09-02-08,17810,28,1,26.9,4.2
10-02-08,17710,1,31.6,26.8,4.2
11-02-08,17760,31.6,0.3,25.9,4.4
12-02-08,18010,0.3,0.1,26.6,4.3
13-02-08,18290,0.1,25.1,26.3,4.0
14-02-08,18510,25.1,19.5,27.0,3.7
15-02-08,18730,19.5,2.3,26.6,4.9
16-02-08,19210,2.3,7.7,27.7,3.9
17-02-08,19910,7.7,32.4,27.6,4.0
18-02-08,20470,32.4,0,26.2,4.0
19-02-08,20870,0,26.2,26.4,4.2
20-02-08,21190,26.2,0,26.6,4.1
21-02-08,21430,0,10.1,26.1,4.1
22-02-08,21660,10.1,39.7,26.8,4.2
23-02-08,21880,39.7,0,25.7,4.1
24-02-08,22100,0,0.2,27.0,4.1
25-02-08,22250,0.2,4.4,27.1,4.2
26-02-08,22400,4.4,3.3,27.0,5.0
27-02-08,22540,3.3,23.2,26.6,4.2
28-02-08,22670,23.2,7.3,26.0,4.1
29-02-08,22750,7.3,5,26.9,4.1
01-03-08,22830,5,3.1,27.7,4.0
02-03-08,22910,3.1,44.9,27.9,4.1
03-03-08,23000,44.9,0,25.5,4.1
04-03-08,23030,0,1.5,26.1,4.0
05-03-08,23080,1.5,0.3,26.8,4.1
06-03-08,23120,0.3,4.4,27.2,4.0
07-03-08,23180,4.4,19.8,26.7,4.0
08-03-08,23240,19.8,38.6,25.9,5.1
09-03-08,23300,38.6,0.2,24.6,5.1
10-03-08,23320,0.2,26.4,26.7,3.9
11-03-08,23320,26.4,39.9,26.4,4.0
12-03-08,23320,39.9,0.2,24.3,4.0
13-03-08,23300,0.2,13.7,25.7,4.0
14-03-08,23270,13.7,12.4,26.3,4.1
15-03-08,23270,12.4,2.1,25.5,4.1
16-03-08,23270,2.1,12.5,26.1,4.1
17-03-08,23270,12.5,0.4,26.7,4.0
18-03-08,23270,0.4,18.4,26.7,3.8
19-03-08,23310,18.4,8,26.3,4.0
20-03-08,23370,8,12.7,26.4,5.1
21-03-08,23390,12.7,0,26.7,4.0
22-03-08,23430,0,0.4,26.2,4.0
23-03-08,23440,0.4,58,27.2,3.9
24-03-08,23500,58,0.2,25.6,3.9
25-03-08,23560,0.2,13,26.9,3.9
26-03-08,23600,13,0.5,27.2,3.9
27-03-08,23670,0.5,15.1,27.4,3.9
28-03-08,23720,15.1,69,27.4,4.0
29-03-08,23790,69,0,25.9,3.9
30-03-08,23840,0,19.7,27.0,4.1
31-03-08,23880,19.7,26.3,27.0,5.1
01-04-08,23950,26.3,47.3,27.2,4.1
02-04-08,24020,47.3,43.1,26.3,4.1
03-04-08,24110,43.1,0.3,24.9,4.1
04-04-08,24180,0.3,0.4,24.9,4.0
05-04-08,24200,0.4,11.1,26.0,4.1
06-04-08,24290,11.1,0.5,26.1,3.8
07-04-08,24320,0.5,10.8,26.9,3.9
08-04-08,24340,10.8,8,27.9,3.9
09-04-08,24390,8,18.8,27.1,4.0
10-04-08,24510,18.8,0.3,26.0,3.9
11-04-08,24580,0.3,0.2,27.4,5.1
12-04-08,24560,0.2,46.1,27.6,4.0
13-04-08,24590,46.1,16.5,27.2,4.0
14-04-08,24660,16.5,22.2,27.5,4.0
15-04-08,24740,22.2,11.5,26.8,4.1
16-04-08,24800,11.5,20.9,26.2,3.8
17-04-08,24870,20.9,0.1,26.0,3.7
18-04-08,24860,0.1,0.3,27.0,3.6
19-04-08,24850,0.3,0,27.1,3.7
20-04-08,24830,0,0,26.9,3.9
21-04-08,24830,0,0.4,26.8,3.9
22-04-08,24800,0.4,0,27.4,5.0
23-04-08,24770,0,1.1,28.0,4.0
24-04-08,24730,1.1,18.5,27.5,4.0
25-04-08,24710,18.5,0,27.6,4.0
26-04-08,24680,0,5.3,27.4,4.1
27-04-08,24670,5.3,16.9,27.5,4.2
28-04-08,24640,16.9,0.4,27.1,3.8
29-04-08,24590,0.4,15.7,27.6,3.7
30-04-08,24500,15.7,0.6,28.2,3.9
01-05-08,24410,0.6,85.8,26.6,4.0
02-05-08,24330,85.8,0,26.6,4.0
03-05-08,24300,0,0,24.1,5.1
04-05-08,24150,0,0,25.3,4.1
05-05-08,23960,0,0,24.5,4.2
06-05-08,23800,0,0,25.2,4.2
07-05-08,23620,0,0.1,25.5,4.2
08-05-08,23480,0.1,5.1,26.2,4.3
09-05-08,23310,5.1,1.1,25.8,4.4
10-05-08,23040,1.1,4.1,25.2,4.1
11-05-08,22620,4.1,11.4,26.2,4.0
12-05-08,22120,11.4,1,25.1,4.2
13-05-08,21770,1,0,25.8,4.4
14-05-08,21590,0,0,25.7,5.1
15-05-08,21490,0,2.5,26.4,4.3
16-05-08,21430,2.5,7.3,27.1,4.4
17-05-08,21410,7.3,19.9,26.8,4.2
18-05-08,21330,19.9,3.9,27.3,4.3
19-05-08,21230,3.9,0.8,27.3,4.3
20-05-08,21100,0.8,6.4,26.6,4.3
21-05-08,20980,6.4,0.3,27.3,4.2
22-05-08,20860,0.3,3.9,27.6,4.3
23-05-08,20720,3.9,0.1,27.4,4.3
24-05-08,20580,0.1,0.3,27.1,4.4
25-05-08,20430,0.3,0.5,26.6,5.1
26-05-08,20250,0.5,8.9,26.4,4.5
27-05-08,20040,8.9,0.2,26.4,4.5
28-05-08,19860,0.2,4,26.3,4.5
29-05-08,19680,4,0.9,26.2,4.5
30-05-08,19530,0.9,6.6,26.5,4.6
31-05-08,19430,6.6,0,25.1,4.7
01-06-08,19430,0,0,24.1,4.7
02-06-08,19480,0,0,22.7,4.6
03-06-08,19550,0,0,22.4,4.7
04-06-08,19660,0,0,23.8,4.7
05-06-08,19770,0,3.6,24.7,4.9
06-06-08,19840,3.6,5.3,25.7,4.8
07-06-08,19790,5.3,0.1,25.2,4.8
08-06-08,19540,0.1,14,26.3,4.8
09-06-08,19040,14,0.5,26.5,4.7
10-06-08,18260,0.5,1.2,26.4,4.8
11-06-08,17510,1.2,0,26.8,4.8
12-06-08,16680,0,9.2,27.0,4.9
13-06-08,15870,9.2,0.4,26.4,4.5
14-06-08,15390,0.4,10.1,26.4,4.6
15-06-08,14910,10.1,34.9,26.4,4.8
16-06-08,14830,34.9,0,25.6,5.1
17-06-08,15280,0,0,24.6,4.9
18-06-08,16050,0,0,24.9,4.9
19-06-08,16800,0,2.6,25.7,4.9
20-06-08,17560,2.6,1.4,26.6,4.8
21-06-08,18160,1.4,0.1,26.3,5.0
22-06-08,18600,0.1,2.6,25.7,5.0
23-06-08,18770,2.6,0,25.6,4.9
24-06-08,18720,0,0,23.7,4.9
25-06-08,18720,0,0,24.1,5.0
26-06-08,18830,0,0,23.2,4.6
27-06-08,19000,0,0,24.1,5.1
28-06-08,19180,0,1,24.8,5.1
29-06-08,19380,1,0,25.4,4.8
30-06-08,19500,0,0,25.9,4.7
01-07-08,19570,0,0,26.0,4.8
02-07-08,19470,0,0,26.2,4.8
03-07-08,19240,0,0,26.3,4.8
04-07-08,18850,0,0.1,26.5,4.9
05-07-08,18330,0.1,0.1,26.3,4.7
06-07-08,17690,0.1,0.1,26.6,5.0
07-07-08,16990,0.1,19,27.0,4.7
08-07-08,16330,19,3.4,25.7,4.3
09-07-08,15730,3.4,2.5,25.1,5.1
10-07-08,15180,2.5,0.7,25.8,4.4
11-07-08,14670,0.7,3,26.1,4.8
12-07-08,14350,3,0.4,26.3,4.9
13-07-08,14470,0.4,0.4,26.6,4.7
14-07-08,14970,0.4,31,26.3,4.9
15-07-08,15380,31,0.1,25.3,4.9
16-07-08,15480,0.1,0,25.8,4.7
17-07-08,15260,0,0,25.9,4.8
18-07-08,14950,0,5.8,26.2,4.9
19-07-08,14850,5.8,3.4,25.8,4.9
20-07-08,14900,3.4,4.4,25.6,5.2
21-07-08,14860,4.4,2,26.1,4.7
22-07-08,14660,2,0,26.6,5.0
23-07-08,14500,0,2.7,26.9,4.8
24-07-08,14510,2.7,0.1,26.7,4.9
25-07-08,14590,0.1,0,26.6,5.0
26-07-08,14530,0,0,26.6,5.1
27-07-08,14280,0,0,26.8,5.2
28-07-08,14040,0,3.8,26.7,4.7
29-07-08,13970,3.8,6.6,26.6,4.9
30-07-08,13930,6.6,4.1,26.9,4.9
31-07-08,13810,4.1,6.5,27.3,5.1
01-08-08,13600,6.5,0,27.5,5.0
02-08-08,13320,0,6.5,27.6,5.0
03-08-08,13030,6.5,0.1,28.0,5.0
04-08-08,12690,0.1,0.1,27.3,5.0
05-08-08,12350,0.1,0,26.6,5.0
06-08-08,12040,0,0.5,26.4,5.0
07-08-08,11690,0.5,0.2,27.4,5.1
08-08-08,11470,0.2,19.4,26.5,5.2
09-08-08,11450,19.4,1,27.1,4.9
10-08-08,11660,1,0,27.3,4.9
11-08-08,12000,0,0,27.4,5.1
12-08-08,12270,0,0.1,27.7,4.9
13-08-08,12290,0.1,0,27.8,5.0
14-08-08,12300,0,0,27.8,4.8
15-08-08,12380,0,0,28.0,5.0
16-08-08,12230,0,0,27.9,5.1
17-08-08,11730,0,0.1,28.1,5.2
18-08-08,11150,0.1,0,28.5,5.1
19-08-08,10540,0,0.2,28.1,5.1
20-08-08,9899,0.2,0,28.2,5.1
21-08-08,9265,0,0,28.0,5.1
22-08-08,8700,0,0,27.9,5.0
23-08-08,8255,0,0,27.1,5.1
24-08-08,7835,0,0.6,27.6,5.1
25-08-08,7536,0.6,18,27.1,4.9
26-08-08,7445,18,0.3,27.9,5.1
27-08-08,7577,0.3,0,28.0,5.1
28-08-08,7752,0,5.8,28.0,5.2
29-08-08,7766,5.8,4,28.5,5.2
30-08-08,7650,4,0,25.4,5.2
31-08-08,7465,0,0,26.4,5.2
01-09-08,7188,0,0,27.0,5.0
02-09-08,6911,0,7,28.5,5.1
03-09-08,6799,7,1.8,28.2,4.9
04-09-08,6857,1.8,0,28.5,4.7
05-09-08,6966,0,3.1,27.3,4.8
06-09-08,7119,3.1,0.1,26.7,5.0
07-09-08,7289,0.1,0,26.5,5.1
08-09-08,7474,0,21.5,25.6,5.0
09-09-08,8018,21.5,0.2,26.8,4.8
10-09-08,8720,0.2,9,25.4,4.7
11-09-08,9039,9,0.1,26.2,4.9
12-09-08,9697,0.1,10.9,27.3,4.9
13-09-08,10930,10.9,3.5,27.4,5.1
14-09-08,11920,3.5,2.7,25.5,5.0
15-09-08,12290,2.7,2.7,26.4,4.9
16-09-08,12150,2.7,7.1,25.6,4.9
17-09-08,11930,7.1,0,24.0,5.0
18-09-08,11860,0,0,26.3,4.9
19-09-08,12000,0,15.3,27.2,4.7
20-09-08,12460,15.3,0,27.9,4.9
21-09-08,13100,0,0,26.4,5.1
22-09-08,13430,0,0,23.3,5.1
23-09-08,13220,0,0,25.8,4.9
24-09-08,12740,0,0,27.4,4.8
25-09-08,12530,0,0,28.3,4.9
26-09-08,12910,0,0,27.4,4.7
27-09-08,13500,0,0,27.8,4.7
28-09-08,13550,0,0,28.5,4.8
29-09-08,13100,0,4.7,28.8,4.9
30-09-08,12530,4.7,0,26.2,5.0
01-10-08,12090,0,0.3,27.2,5.1
02-10-08,11710,0.3,0,27.9,5.1
03-10-08,11320,0,0.5,28.9,5.0
04-10-08,11060,0.5,42.6,28.6,5.0
05-10-08,10970,42.6,0,27.9,4.7
06-10-08,10930,0,0.2,25.3,5.1
07-10-08,10750,0.2,0.3,26.3,4.8
08-10-08,10540,0.3,5.7,25.4,4.9
09-10-08,10630,5.7,0.8,26.5,4.9
10-10-08,11170,0.8,0,27.2,4.9
11-10-08,12030,0,9.3,28.3,4.9
12-10-08,13220,9.3,0.6,28.4,5.0
13-10-08,14080,0.6,1.3,24.9,4.9
14-10-08,14300,1.3,0,25.2,5.0
15-10-08,13960,0,0,25.6,5.0
16-10-08,13490,0,7.5,26.0,5.1
17-10-08,13160,7.5,0,26.5,5.0
18-10-08,12930,0,8.3,27.4,5.0
19-10-08,12560,8.3,0,27.3,4.9
20-10-08,11970,0,1.1,27.3,4.7
21-10-08,11310,1.1,3.3,27.5,4.8
22-10-08,10800,3.3,0.2,27.2,4.8
23-10-08,10600,0.2,10.8,26.4,4.8
24-10-08,10820,10.8,0,27.1,4.7
25-10-08,11470,0,9.9,27.9,4.8
26-10-08,12300,9.9,0,27.7,4.9
27-10-08,13110,0,0,27.9,5.0
28-10-08,13560,0,0.2,26.8,5.1
29-10-08,13640,0.2,12.7,27.7,5.0
30-10-08,13550,12.7,0.2,28.1,4.8
31-10-08,13580,0.2,0.2,27.9,5.0
01-11-08,13990,0.2,23.6,27.3,4.9
02-11-08,14580,23.6,25.7,27.5,5.0
03-11-08,15070,25.7,2.2,26.2,5.0
04-11-08,15530,2.2,0,25.8,4.9
05-11-08,16130,0,0,27.7,4.8
06-11-08,16690,0,2.3,28.2,4.9
07-11-08,17180,2.3,0,28.8,4.8
08-11-08,17670,0,23.8,28.5,5.2
09-11-08,17960,23.8,1.1,29.0,4.8
10-11-08,17960,1.1,0.8,28.3,4.7
11-11-08,17680,0.8,0,27.1,4.8
12-11-08,17220,0,17.7,28.1,4.7
13-11-08,16590,17.7,36.4,28.0,4.8
14-11-08,15790,36.4,0.1,26.4,4.7
15-11-08,15130,0.1,0.9,27.5,4.6
16-11-08,14630,0.9,13.7,27.9,4.8
17-11-08,14420,13.7,0.1,27.7,5.0
18-11-08,14540,0.1,0,26.6,4.9
19-11-08,14690,0,6.2,27.2,5.2
20-11-08,14690,6.2,1.8,27.7,4.8
21-11-08,14720,1.8,7.3,27.2,4.8
22-11-08,14990,7.3,0.4,27.2,4.8
23-11-08,15270,0.4,0.3,26.9,4.9
24-11-08,15230,0.3,0.3,27.3,4.9
25-11-08,15000,0.3,1.9,27.2,4.9
26-11-08,14850,1.9,1.3,27.2,5.0
27-11-08,14960,1.3,33.1,27.1,4.9
28-11-08,15410,33.1,41.9,27.4,5.0
29-11-08,15840,41.9,11.2,27.3,4.8
30-11-08,16220,11.2,9.5,26.8,5.2
01-12-08,16530,9.5,0.1,27.2,4.8
02-12-08,16630,0.1,12.2,27.5,4.8
03-12-08,16700,12.2,18,28.4,4.8
04-12-08,16800,18,67.2,26.7,4.8
05-12-08,17010,67.2,6.4,25.4,4.9
06-12-08,17180,6.4,0,26.9,4.7
07-12-08,16980,0,0,27.0,4.9
08-12-08,16840,0,0.3,27.3,4.7
09-12-08,16880,0.3,0,27.9,4.8
10-12-08,17060,0,0.5,28.4,4.9
11-12-08,17240,0.5,19,28.2,4.8
12-12-08,17390,19,0.2,27.6,4.9
13-12-08,17360,0.2,0,26.0,4.9
14-12-08,17100,0,0,27.2,5.0
15-12-08,16670,0,0,28.1,5.0
16-12-08,16110,0,0,28.1,4.9
17-12-08,15600,0,0.1,28.3,4.9
18-12-08,15050,0.1,13.3,27.8,5.0
19-12-08,14550,13.3,0,27.2,5.0
20-12-08,14050,0,0.6,27.6,5.0
21-12-08,13580,0.6,0,28.3,5.0
22-12-08,13270,0,1.8,28.0,5.0
23-12-08,13030,1.8,0,27.2,4.6
24-12-08,12890,0,0,28.3,4.8
25-12-08,12830,0,0,28.0,4.9
26-12-08,12760,0,0,28.2,5.0
27-12-08,12590,0,0,28.4,4.9
28-12-08,12330,0,11.7,28.4,4.7
29-12-08,11960,11.7,0,28.5,4.9
30-12-08,11510,0,7.3,28.7,4.8
31-12-08,11020,7.3,8.7,26.9,4.7
01-01-09,10690,8.7,3.9,27.5,5.0
02-01-09,10550,3.9,0.3,26.6,5.1
03-01-09,10520,0.3,17.9,27.7,5.0
04-01-09,10810,17.9,20.4,27.9,5.0
05-01-09,11350,20.4,7.2,27.1,4.8
06-01-09,11810,7.2,32.9,27.1,4.9
07-01-09,12220,32.9,8.3,27.4,5.0
08-01-09,12560,8.3,32.2,27.8,5.0
09-01-09,12930,32.2,9.1,27.3,5.1
10-01-09,13650,9.1,43.2,27.6,5.1
11-01-09,14990,43.2,1.7,26.2,4.9
12-01-09,16770,1.7,1.3,25.5,4.9
13-01-09,18070,1.3,1.9,25.7,5.0
14-01-09,18890,1.9,6.7,25.5,4.9
15-01-09,19550,6.7,0.1,27.2,4.8
16-01-09,20080,0.1,0,27.8,4.9
17-01-09,20480,0,0.8,28.0,4.9
18-01-09,20790,0.8,0.4,27.1,4.8
19-01-09,21100,0.4,37,25.4,4.5
20-01-09,21370,37,3.9,26.3,4.8
21-01-09,21590,3.9,1.5,27.2,4.9
22-01-09,21790,1.5,2.7,27.3,4.9
23-01-09,21960,2.7,0.3,26.6,4.7
24-01-09,22100,0.3,35.9,26.5,5.0
25-01-09,22220,35.9,19.8,27.2,4.6
26-01-09,22350,19.8,1.3,27.8,4.7
27-01-09,22470,1.3,20.2,27.0,4.9
28-01-09,22570,20.2,2.7,27.1,4.8
29-01-09,22680,2.7,22.7,25.2,4.5
30-01-09,22740,22.7,0,25.6,4.7
31-01-09,22780,0,1.2,27.3,4.9
01-02-09,22780,1.2,4.6,26.3,4.8
02-02-09,22750,4.6,6.8,27.6,4.7
03-02-09,22720,6.8,41.7,26.3,4.7
04-02-09,22630,41.7,0.7,27.7,5.2
05-02-09,22630,0.7,11,25.5,5.1
06-02-09,22600,11,0,27.0,4.7
07-02-09,22590,0,4.1,26.5,4.7
08-02-09,22590,4.1,29.6,27.1,4.6
09-02-09,22600,29.6,17.8,27.5,4.4
10-02-09,22710,17.8,69.9,27.1,4.7
11-02-09,22850,69.9,3.2,27.1,4.7
12-02-09,23000,3.2,1.5,24.8,4.7
13-02-09,23120,1.5,0,27.2,4.6
14-02-09,23190,0,12.8,27.8,4.5
15-02-09,23220,12.8,14.7,27.8,4.6
16-02-09,23250,14.7,2.2,26.4,5.2
17-02-09,23260,2.2,68.5,26.4,4.6
18-02-09,23300,68.5,0.9,26.4,4.5
19-02-09,23380,0.9,0.1,25.7,4.6
20-02-09,23480,0.1,65,26.7,4.6
21-02-09,23510,65,0,26.8,4.7
22-02-09,23530,0,2.2,25.9,4.6
23-02-09,23580,2.2,0,26.4,4.7
24-02-09,23620,0,13.2,26.9,4.8
25-02-09,23630,13.2,0,27.3,4.7
26-02-09,23660,0,0.6,27.4,4.6
27-02-09,23720,0.6,0,25.6,5.2
28-02-09,23770,0,1.7,27.6,4.3
01-03-09,23820,1.7,56.8,27.0,4.4
02-03-09,23850,56.8,13.2,26.1,4.4
03-03-09,23880,13.2,36.9,25.9,4.5
04-03-09,23920,36.9,38.6,25.9,4.5
05-03-09,23970,38.6,2.1,27.2,4.2
06-03-09,24030,2.1,1.7,27.1,4.4
07-03-09,24100,1.7,2.2,27.4,4.5
08-03-09,24160,2.2,74.4,27.6,4.3
09-03-09,24190,74.4,6.8,27.2,4.4
10-03-09,24230,6.8,19.9,27.4,5.2
11-03-09,24290,19.9,29.2,25.9,4.3
12-03-09,24360,29.2,0.9,27.0,4.2
13-03-09,24430,0.9,6.9,26.1,4.1
14-03-09,24470,6.9,0.1,25.2,4.3
15-03-09,24500,0.1,0,26.5,4.3
16-03-09,24500,0,0,26.9,4.2
17-03-09,24550,0,1.6,27.4,4.5
