Date,CAUDAL,PP,T,PET,NDVI
2002-01-30,5925,0.6,26.3,5,0.436
2002-01-31,6053,0.7,26.5,5,0.44
2002-02-01,6772,1.1,27.3,5,0.453
2002-02-02,8625,1.3,26.8,5.1,0.445
2002-02-03,8986,0.1,27.6,5.1,0.458
2002-02-04,7975,25.1,27.6,5,0.458
2002-02-05,6657,33.2,26,5,0.431
2002-02-06,7127,25.4,26.7,4.8,0.443
2002-02-07,6524,0,27.5,4.2,0.456
2002-02-08,6097,0,28.2,4.9,0.468
2002-02-09,5536,4,27.9,4.8,0.463
2002-02-10,5022,14.6,27.5,4.9,0.456
2002-02-11,4712,34.6,26.3,5.1,0.2
2002-02-12,4346,0,27.3,5.1,0.453
2002-02-13,3433,18.1,27.2,5.1,0.451
2002-02-14,3496,18.9,26.4,5.2,0.438
2002-02-15,5576,26.5,27.1,4.8,0.45
2002-02-16,5656,119.1,26.8,5,0.445
2002-02-17,5368,0.8,26.4,5.1,0.438
2002-02-18,7368,0.9,26.9,4.1,0.446
2002-02-19,7981,12,26.1,5.1,0.433
2002-02-20,6673,72.9,26.9,5,0.446
2002-02-21,7377,44.2,26.3,4.8,0.436
2002-02-22,6636,56.4,27.2,4.9,0.451
2002-02-23,5489,0.5,26.7,5,0.443
2002-02-24,4806,6.4,26.7,5,0.443
2002-02-25,7398,11.7,26.7,5.1,0.443
2002-02-26,8053,0.1,28.5,5.2,0.473
2002-02-27,9037,0.1,28.6,5.2,0.474
2002-02-28,8838,42.1,27.6,5.1,0.458
2002-03-01,7082,11.4,25.8,4,0.428
2002-03-02,6231,16.3,25.5,5.1,0.423
2002-03-03,5176,0.3,27.2,5.2,0.451
2002-03-04,4499,13.6,27,5.2,0.448
2002-03-05,4822,9.9,27.4,5.1,0.455
2002-03-06,6089,11.8,27.1,5.2,0.45
2002-03-07,7363,0,26.9,5.1,0.446
2002-03-08,7917,21,26.4,5.1,0.438
2002-03-09,7480,11.1,26.3,5.1,0.436
2002-03-10,6322,6.4,26.7,4.9,0.443
2002-03-11,5891,6.7,27.4,4.8,0.455
2002-03-12,5505,48.8,27.2,3.9,0.451
2002-03-13,5561,12.5,25.9,4.9,0.43
2002-03-14,7570,0,26.6,5,0.441
2002-03-15,8396,5.3,27.5,5.1,0.456
2002-03-16,8608,1.6,28.1,5,0.466
2002-03-17,7368,2.3,27.8,4.9,0.461
2002-03-18,5748,8.6,27.3,5,0.453
2002-03-19,4660,27.7,26.9,5.1,0.446
2002-03-20,4831,3.3,26.8,5.1,0.445
2002-03-21,5115,0.2,27.1,5.1,0.45
2002-03-22,5413,0,27.8,5.1,0.461
2002-03-23,6196,4.8,27.2,4,0.451
2002-03-24,6914,20.8,27.5,5.1,0.456
2002-03-25,7334,2.1,28.1,5,0.466
2002-03-26,7287,0.1,27.9,5,0.463
2002-03-27,6281,19.5,27.8,5.1,0.461
2002-03-28,6277,16.1,27.3,5.2,0.453
2002-03-29,7416,11.3,27.5,5.1,0.456
2002-03-30,9757,10.8,28.1,5.1,0.466
2002-03-31,11280,18,27.5,5.1,0.456
2002-04-01,10450,62.6,27.1,5.2,0.45
2002-04-02,9795,48.1,26.1,5.2,0.433
2002-04-03,10170,30.1,26.4,4,0.438
2002-04-04,9652,2.8,26.6,5.1,0.441
2002-04-05,9252,0.1,27.3,5.2,0.453
2002-04-06,8808,1,28,5.3,0.464
2002-04-07,9889,32.8,28.1,5.4,0.466
2002-04-08,10220,13.8,26.2,5.2,0.435
2002-04-09,9603,0,26.8,5.2,0.445
2002-04-10,8706,7.4,27.8,5.2,0.461
2002-04-11,8646,8.6,28.1,5.3,0.466
2002-04-12,8264,9,27.7,5.2,0.46
2002-04-13,7872,20.2,26.8,5.1,0.445
2002-04-14,8138,8.9,26.8,4.1,0.445
2002-04-15,8791,14.8,26.8,5.1,0.445
2002-04-16,8731,0.4,26.9,5.1,0.446
2002-04-17,7716,0.3,27.1,5.1,0.45
2002-04-18,6754,15.3,27.3,5,0.453
2002-04-19,6164,50.9,26.7,5,0.443
2002-04-20,6593,0,26.4,5.1,0.438
2002-04-21,7177,1.2,27.1,5,0.45
2002-04-22,7843,27.3,26.3,4.9,0.436
2002-04-23,8462,0.7,27.4,5,0.1
2002-04-24,8806,0.6,27.2,4.9,0.451
2002-04-25,9169,51.4,27.2,4.1,0.451
2002-04-26,9284,3.8,28,5,0.464
2002-04-27,8821,31.1,26.5,4.9,0.44
2002-04-28,8317,0,27.4,5,0.455
2002-04-29,7911,0.9,27.2,4.9,0.451
2002-04-30,6635,0.3,27.7,4.9,0.46
2002-05-01,5880,0.4,26.7,4.9,0.443
2002-05-02,6894,18.5,26.2,4.9,0.435
2002-05-03,8487,0,27.2,4.9,0.451
2002-05-04,7689,21.4,26.9,5,0.446
2002-05-05,7282,0,26.8,5,0.445
2002-05-06,6482,0.4,27,4.1,0.448
2002-05-07,5955,18.3,26.9,5,0.446
2002-05-08,7158,9.4,26.4,5,0.438
2002-05-09,5796,0.2,27.4,5,0.455
2002-05-10,6318,1,26.6,4.9,0.441
2002-05-11,7191,0.1,27,5.1,0.448
2002-05-12,8498,0.3,27.4,5.1,0.455
2002-05-13,9229,0.1,27.4,5.1,0.455
2002-05-14,8778,0.6,27.5,5.2,0.456
2002-05-15,8072,37,26.7,5,0.443
2002-05-16,7517,0.1,27.7,5,0.46
2002-05-17,7701,0.2,27.3,4.2,0.453
2002-05-18,7080,0.2,27.1,5,0.45
2002-05-19,7555,25.7,27.3,5,0.453
2002-05-20,8270,0.4,27.5,5.1,0.456
2002-05-21,8994,26.8,27.3,4.8,0.453
2002-05-22,8418,18.2,26.9,5,0.446
2002-05-23,9265,14.1,26.2,4.9,0.435
2002-05-24,9179,27.5,26.1,5,0.433
2002-05-25,8424,0.5,27.5,4.8,0.456
2002-05-26,7101,0.3,27.7,4.9,0.46
2002-05-27,7113,6.2,27.6,5,0.458
2002-05-28,6698,4.4,27.1,5,0.45
2002-05-29,6182,1.2,27.2,4.1,0.451
2002-05-30,5540,0.1,27,5,0.448
2002-05-31,6274,9.3,26.7,5,0.443
2002-06-01,6445,6.1,26.4,4.9,0.438
2002-06-02,5534,0.3,27.3,5,0.453
2002-06-03,5116,18.6,27.6,4.9,0.458
2002-06-04,5108,0.1,27.5,4.9,0.456
2002-06-05,5461,6.3,27.3,5,0.453
2002-06-06,5048,0,27.6,4.9,0.458
2002-06-07,4767,5.5,27.3,4.9,0.453
2002-06-08,4149,0,27.2,5,0.451
2002-06-09,3775,5.2,26.8,4.2,0.445
2002-06-10,3574,7.7,26.4,4.9,0.438
2002-06-11,3264,0.1,25.8,4.9,0.428
2002-06-12,3486,0.1,27.2,5,0.451
2002-06-13,3855,12.8,27,4.9,0.448
2002-06-14,4161,0.6,26.7,4.9,0.443
2002-06-15,3997,0.6,25.2,4.6,0.418
2002-06-16,3315,0,25.8,4.8,0.428
2002-06-17,3252,0,24.9,4.8,0.413
2002-06-18,2841,0.2,25.6,4.8,0.425
2002-06-19,2322,0.7,25.7,4.8,0.426
2002-06-20,2621,0.5,25.5,4.2,0.423
2002-06-21,2966,0,26.4,4.8,0.438
2002-06-22,3285,0.1,26,4.9,0.431
2002-06-23,3584,0,25.1,4.8,0.416
2002-06-24,2732,0,25.8,4.8,0.428
2002-06-25,2207,0,25.5,4.6,0.423
2002-06-26,2447,0,26.1,4.5,0.5
2002-06-27,3111,0,25.5,4.4,0.423
2002-06-28,3453,0,25.9,4.5,0.43
2002-06-29,3857,0,26.4,4.5,0.438
2002-06-30,4206,0.3,26.6,4.7,0.441
2002-07-01,4779,0.1,25.5,4.1,0.423
2002-07-02,5275,0,26.3,4.6,0.436
2002-07-03,6203,0.1,26.2,4.8,0.435
2002-07-04,6546,0.6,25.8,4.6,0.428
2002-07-05,6575,0.6,25.9,4.6,0.43
2002-07-06,7116,0.9,26.2,4.6,0.435
2002-07-07,7896,1.4,26.1,4.6,0.433
2002-07-08,8516,0.8,25.5,4.6,0.423
2002-07-09,9083,0.2,24.8,4.6,0.411
2002-07-10,9704,0.1,25.6,4.7,0.425
2002-07-11,9088,0.7,25.9,4.6,0.43
2002-07-12,8545,0.1,25.7,4.1,0.426
2002-07-13,8201,0.5,26,4.6,0.431
2002-07-14,8819,0,25.7,4.4,0.426
2002-07-15,9435,0.1,26,4.1,0.431
2002-07-16,9309,0,27,4.3,0.448
2002-07-17,10270,0,26.6,4.4,0.441
2002-07-18,9568,31.7,25.4,4.4,0.421
2002-07-19,9195,0.1,25.9,4.4,0.43
2002-07-20,7674,0.1,26.5,4.4,0.44
2002-07-21,7178,0,26.9,4.4,0.446
2002-07-22,7395,0.2,26.4,4.3,0.438
2002-07-23,7701,28.8,25.7,4.1,0.426
2002-07-24,7916,27.8,25.8,4.3,0.428
2002-07-25,8279,0.1,26.3,4.2,0.436
2002-07-26,8630,0.3,25.6,4.2,0.425
2002-07-27,7502,0,26.1,4.3,0.433
2002-07-28,6905,0.5,25.5,4.3,0.72
2002-07-29,6554,0,24.6,4.3,0.408
2002-07-30,6291,0.1,25.5,4.3,0.423
2002-07-31,6096,26,26.8,4.3,0.445
2002-08-01,6001,0,26.7,4.2,0.443
2002-08-02,5959,0.1,25.2,4.1,0.418
2002-08-03,5917,0,24.9,4.1,0.413
2002-08-04,5875,5.6,26,4.1,0.431
2002-08-05,5833,0,26.3,4.1,0.436
2002-08-06,5790,0,26.8,4.1,0.445
2002-08-07,5748,1.7,26,4.1,0.431
2002-08-08,5706,0,26.7,4.1,0.443
2002-08-09,5664,0,26.2,4.2,0.435
2002-08-10,5622,0,26.1,4.2,0.433
2002-08-11,5580,0.1,25.7,4.3,0.426
2002-08-12,5537,0.1,25.9,4.1,0.43
2002-08-13,5495,0,25.9,4.2,0.43
2002-08-14,5453,0.1,26,4.2,0.431
2002-08-15,5411,0.2,25.6,4.2,0.425
2002-08-16,5369,0.2,25.8,4.2,0.428
2002-08-17,5327,0,25.8,4.2,0.428
2002-08-18,5284,0,26.7,4.2,0.443
2002-08-19,5242,0,27.4,4.2,0.455
2002-08-20,5200,1.6,25.8,4.3,0.428
2002-08-21,5158,0.1,26.2,4.2,0.435
2002-08-22,5116,0.8,25.6,4.2,0.425
2002-08-23,5073,0,26.4,4.2,0.438
2002-08-24,5031,0,26.5,4.1,0.44
2002-08-25,4989,0,27.3,4.2,0.453
2002-08-26,4947,4.2,27.3,4.1,0.453
2002-08-27,4905,5.1,27,4.2,0.448
2002-08-28,4863,0,27.3,4.1,0.453
2002-08-29,4820,0.1,27.7,4,0.41
2002-08-30,4778,0.4,27.1,4,0.45
2002-08-31,4736,7.4,25.8,4,0.428
2002-09-01,4694,5.7,26.3,4.1,0.436
2002-09-02,4652,4.1,26.4,4.1,0.438
2002-09-03,4609,0.1,26.3,4.1,0.436
2002-09-04,4567,0,26.3,4.1,0.436
2002-09-05,4525,0,27,4.1,0.448
2002-09-06,4483,0,27.3,4,0.453
2002-09-07,4441,0.2,27,3.9,0.76
2002-09-08,4399,0.3,26.3,4.1,0.436
2002-09-09,4356,0.1,26.8,4,0.445
2002-09-10,4314,6.7,27.7,4,0.46
2002-09-11,4272,0,26.9,4,0.446
2002-09-12,4230,0.1,27.3,4,0.453
2002-09-13,4188,0.1,27.2,4.1,0.451
2002-09-14,4145,21.9,27.3,4.1,0.58
2002-09-15,4103,0.1,28,4.1,0.464
2002-09-16,4061,0.1,28.3,5,0.469
2002-09-17,4019,2.4,28,4.2,0.464
2002-09-18,3977,6.5,26.8,4.2,0.445
2002-09-19,3935,0,27.1,4.1,0.45
2002-09-20,3892,5.7,27.6,4.1,0.458
2002-09-21,3850,0.5,27.3,4.1,0.453
2002-09-22,3808,2.9,27.9,4.2,0.463
2002-09-23,3766,0,28.1,4.1,0.466
2002-09-24,3724,0.1,28.2,4.1,0.468
2002-09-25,3682,12.5,27.3,4.2,0.453
2002-09-26,3639,0,27.3,4.2,0.453
2002-09-27,3597,9.6,26.7,4.2,0.443
2002-09-28,3555,0.8,26.3,4.1,0.436
2002-09-29,3513,0.1,27.5,4.2,0.456
2002-09-30,3471,13.9,27.5,4.2,0.74
2002-10-01,4038,5.2,27.7,4.2,0.46
2002-10-02,6125,0,27.4,4.2,0.455
2002-10-03,8216,2.3,27.6,4.2,0.458
2002-10-04,6897,19.6,27.3,4.1,0.453
2002-10-05,5025,0,28,4.1,0.464
2002-10-06,4171,0,27.7,4.1,0.46
2002-10-07,4838,0.2,28.6,4.2,0.474
2002-10-08,5188,8.9,27.9,4.3,0.463
2002-10-09,6206,50.4,26.2,4,0.435
2002-10-10,5862,0.3,27.6,4.3,0.458
2002-10-11,5268,1.3,27.8,4.3,0.461
2002-10-12,4789,0.6,27.5,4.4,0.456
2002-10-13,4610,0,27.6,4.4,0.458
2002-10-14,4496,0.3,28.2,4.4,0.468
2002-10-15,5747,4.3,27.6,4.4,0.458
2002-10-16,6857,0.2,27.6,4.3,0.11
2002-10-17,6755,13.2,26.9,4.4,0.446
2002-10-18,5473,23.6,26.3,4.4,0.436
2002-10-19,4797,0,27.6,4.5,0.458
2002-10-20,5142,0,27.9,3.9,0.463
2002-10-21,5530,3,26.8,4.4,0.445
2002-10-22,6270,37,27.4,4.3,0.455
2002-10-23,5740,0.1,26.7,4.3,0.443
2002-10-24,5371,17.8,27.9,4.3,0.463
2002-10-25,4966,31.4,27.4,4.4,0.455
2002-10-26,5365,11,27.3,4.5,0.453
2002-10-27,6529,2.6,27.3,4.5,0.453
2002-10-28,6361,8.1,27.9,4.6,0.463
2002-10-29,5402,11.2,27.4,4.5,0.455
2002-10-30,4622,2.7,27.8,4.6,0.461
2002-10-31,3987,9.8,26.4,4,0.438
2002-11-01,3190,0.1,26.7,4.6,0.443
2002-11-02,3353,10.7,27.2,4.6,0.451
2002-11-03,3602,0,28.4,4.4,0.471
2002-11-04,3859,1.3,28.2,4.5,0.468
2002-11-05,4169,12,28,4.4,0.464
2002-11-06,4386,13.6,25.2,4.4,0.418
2002-11-07,4565,0.1,26.3,4.5,0.436
2002-11-08,4746,0.1,27.1,4.6,0.45
2002-11-09,5565,8.7,28.1,4.6,0.466
2002-11-10,6148,20.5,27.6,4.7,0.458
2002-11-11,6416,24.9,26.9,4.1,0.446
2002-11-12,5924,0.4,26.7,4.7,0.443
2002-11-13,4825,0.6,25.8,4.7,0.428
2002-11-14,4153,0.1,27,4.7,0.448
2002-11-15,3780,0.1,27.2,4.8,0.451
2002-11-16,3312,5.9,26.9,4.7,0.446
2002-11-17,3026,17.2,27.9,4.7,0.463
2002-11-18,3090,0.1,28.2,4.7,0.468
2002-11-19,4080,27.9,28.1,4.7,0.466
2002-11-20,5078,13.3,28,4.6,0.464
2002-11-21,5052,3.1,26.8,4.6,0.445
2002-11-22,3975,8.9,25.6,4.1,0.425
2002-11-23,3576,0.2,27.6,4.7,0.458
2002-11-24,4590,13.8,28.1,4.7,0.466
2002-11-25,6486,0.1,28.1,4.7,0.466
2002-11-26,8425,0.3,28,4.7,0.464
2002-11-27,6024,0.1,27.8,4.7,0.461
2002-11-28,5030,0.8,28,4.8,0.464
2002-11-29,5061,0.4,28.5,4.9,0.473
2002-11-30,5694,0.2,28.8,5,0.478
2002-12-01,5603,33,27.9,4.9,0.463
2002-12-02,6589,0.5,27.4,4.8,0.455
2002-12-03,6892,0.2,27.3,4.1,0.453
2002-12-04,6680,0.1,27.5,4.9,0.456
2002-12-05,5932,1.3,27.7,4.8,0.46
2002-12-06,5316,1.4,27.2,4.8,0.451
2002-12-07,5435,0,28.7,4.9,0.476
2002-12-08,5914,4.2,28.2,5,0.468
2002-12-09,6466,5.9,28.8,5,0.478
2002-12-10,6933,13.1,28.2,4.8,0.468
2002-12-11,7324,0,28.6,4.7,0.474
2002-12-12,7494,0.1,28.5,4.8,0.473
2002-12-13,7064,0.2,26.9,4.9,0.446
2002-12-14,7032,0.3,28.2,4,0.468
2002-12-15,7648,48.7,28.5,5,0.473
2002-12-16,7971,20.4,26.4,5,0.438
2002-12-17,7849,12.2,26.2,5.1,0.435
2002-12-18,7264,0.5,27.1,5.1,0.45
2002-12-19,6654,0.3,27.6,5.2,0.13
2002-12-20,7273,19.9,28.5,5.2,0.473
2002-12-21,7973,18,27.1,4.9,0.45
2002-12-22,7875,0.8,27.4,4.9,0.455
2002-12-23,7917,0,27.4,5,0.455
2002-12-24,8268,28.3,28.2,4.9,0.468
2002-12-25,8741,37.9,27.4,4.1,0.455
2002-12-26,9309,0.4,27.1,5,0.45
2002-12-27,9179,1.5,27.7,5.1,0.46
2002-12-28,8486,0.2,27.5,5.3,0.456
2002-12-29,8053,0.1,27.7,5.3,0.46
2002-12-30,7120,0.1,28.1,5.3,0.466
2002-12-31,5980,0,27.8,5.1,0.461
2003-01-01,5884,2.5,27.5,5.1,0.456
2003-01-02,5902,19.5,28,5,0.464
2003-01-03,5920,0.2,28.2,5.1,0.468
2003-01-04,5938,0.1,28.6,5.1,0.75
2003-01-05,5956,31.6,28.4,5.1,0.471
2003-01-06,5974,0.5,28.5,4.1,0.473
2003-01-07,5992,0.5,25.7,5,0.426
2003-01-08,6010,0.2,28.2,4.8,0.468
2003-01-09,6028,0.6,28.2,4.9,0.468
2003-01-10,6046,0.6,26.7,4.9,0.443
2003-01-11,6064,0.1,27.6,5.1,0.458
2003-01-12,6082,0.1,28.2,5.2,0.468
2003-01-13,6100,0.1,27.8,5,0.461
2003-01-14,6118,17.4,28.6,5,0.474
2003-01-15,6136,1.4,28.2,4.8,0.468
2003-01-16,6154,4.9,27.6,5,0.458
2003-01-17,6172,1.8,28,4.1,0.464
2003-01-18,6190,0.1,29,5.1,0.481
2003-01-19,6208,4.5,28.2,5.1,0.468
2003-01-20,6226,7.8,27.8,5,0.22
2003-01-21,6244,0.6,28.6,5,0.474
2003-01-22,6262,0,29.1,5,0.483
2003-01-23,6280,0.5,29,5.1,0.481
2003-01-24,6298,5.4,27,5,0.448
2003-01-25,6316,0,26.5,5,0.44
2003-01-26,6334,8.5,26.6,5,0.441
2003-01-27,6352,0.1,27.9,5.1,0.463
2003-01-28,6370,0.4,28.1,4.1,0.466
2003-01-29,6388,5.7,26.4,5.1,0.438
2003-01-30,6406,42.7,26.5,5.1,0.44
2003-01-31,6424,17.4,26.8,5,0.445
2003-02-01,6797,20.4,27.1,5,0.45
2003-02-02,8625,54.5,26.7,5.1,0.443
2003-02-03,8950,15.1,25.6,5.1,0.425
2003-02-04,7975,0,25.4,5,0.421
2003-02-05,6649,0.2,26.9,5,0.03
2003-02-06,7127,0,27.2,5,0.451
2003-02-07,6524,114.8,26.5,5,0.44
2003-02-08,6097,0.1,26.1,4.1,0.433
2003-02-09,5536,0.3,26.4,4.8,0.438
2003-02-10,5022,0,27.7,4.9,0.46
2003-02-11,4712,0.6,27.4,4.9,0.455
2003-02-12,4346,1.2,26.7,5,0.443
2003-02-13,3433,0.3,27.6,5.1,0.458
2003-02-14,3496,45.1,27.9,5.1,0.463
2003-02-15,5576,34.2,27.8,4.7,0.461
2003-02-16,5656,2.2,28.3,4.9,0.469
2003-02-17,4529,0,28.6,5,0.474
2003-02-18,4798,0,28.6,5.1,0.474
2003-02-19,5249,0.2,27.8,4,0.461
2003-02-20,4170,60.7,27.6,5,0.458
2003-02-21,4753,14.8,26.2,5.1,0.435
2003-02-22,4139,17.9,26.2,5.2,0.435
2003-02-23,2920,5.8,26.5,5.1,0.44
2003-02-24,2415,11.7,27.5,5,0.456
2003-02-25,3422,11.4,28.3,5,0.469
2003-02-26,3823,9.8,28.6,4.8,0.474
2003-02-27,4515,26.2,27.8,5.1,0.461
2003-02-28,4940,33.8,27,5,0.448
2003-03-01,3997,0.4,26.6,4.9,0.441
2003-03-02,3602,0,26.7,4,0.443
2003-03-03,2706,14.8,27.4,4.8,0.455
2003-03-04,1941,2.8,26.2,4.9,0.435
2003-03-05,1818,5.8,26.7,4.9,0.443
2003-03-06,3413,0,27,5,0.448
2003-03-07,4070,0,27.2,5,0.451
2003-03-08,4235,0,26.7,5.1,0.443
2003-03-09,4139,0.1,26.6,4.7,0.441
2003-03-10,3871,2.3,27.1,4.9,0.45
2003-03-11,3746,0.5,27.5,5,0.456
2003-03-12,3996,0.5,25.6,5.1,0.425
2003-03-13,4698,0.2,26.9,4,0.446
2003-03-14,4484,3.4,27.9,5,0.463
2003-03-15,2975,44.7,28.2,5,0.468
2003-03-16,2966,1.6,27.4,5.1,0.455
2003-03-17,3880,16.8,27.9,5,0.463
2003-03-18,4244,0.3,27.7,5,0.46
2003-03-19,4664,11.6,28.4,4.7,0.471
2003-03-20,4521,0.3,28.5,4.8,0.473
2003-03-21,4306,12.6,28.2,4.7,0.468
2003-03-22,4790,5.6,26.2,4.9,0.435
2003-03-23,5370,0.6,26.7,4.9,0.443
2003-03-24,5964,0,28.1,4,0.466
2003-03-25,5371,13.8,28,4.9,0.464
2003-03-26,4401,6.3,28.1,4.9,0.466
2003-03-27,4312,15.6,27.7,4.9,0.46
2003-03-28,4716,0.7,27.4,4.8,0.455
2003-03-29,5657,8.1,26.8,4.9,0.445
2003-03-30,5938,0.1,27.4,5,0.455
2003-03-31,5615,0.3,27.8,4.9,0.461
2003-04-01,5365,14.2,28,5,0.464
2003-04-02,6035,5.9,26.7,5,0.443
2003-04-03,6759,0,26.8,4.9,0.445
2003-04-04,7865,5.5,27.3,3.9,0.453
2003-04-05,9112,0.1,27.4,4.9,0.455
2003-04-06,9286,9.7,27.7,5,0.46
2003-04-07,9087,0.1,27.2,5.1,0.451
2003-04-08,8296,0.2,28,4.9,0.464
2003-04-09,7972,1.1,28,4.9,0.464
2003-04-10,8063,10.5,27.8,4.9,0.461
2003-04-11,7914,34.8,27.2,4.9,0.451
2003-04-12,7611,4.8,25.7,4.9,0.426
2003-04-13,6993,0.1,26.6,4.9,0.441
2003-04-14,6281,0,27,4.9,0.448
2003-04-15,6070,0,27.9,4,0.463
2003-04-16,6495,0,28.3,5,0.469
2003-04-17,7276,10.7,28.5,5,0.473
2003-04-18,7847,3.9,28.8,5.1,0.478
2003-04-19,8495,5.8,28.7,5.1,0.476
2003-04-20,8669,4.5,27.1,5.1,0.45
2003-04-21,8718,0.4,28,5.1,0.464
2003-04-22,8486,76.4,25.9,5.1,0.43
2003-04-23,8504,0.5,26.6,5.1,0.441
2003-04-24,9120,10.3,26.8,5.1,0.445
2003-04-25,9769,7.3,27.1,5.1,0.45
2003-04-26,10570,8.9,27.2,5,0.451
2003-04-27,11470,10.5,26.9,4.1,0.446
2003-04-28,12140,4.6,27,5.2,0.448
2003-04-29,12060,0,27.7,5.1,0.46
2003-04-30,11980,4.5,27,4.9,0.448
2003-05-01,12030,5.2,27.1,4.8,0.45
2003-05-02,11580,0.3,26.5,4.9,0.44
2003-05-03,10710,0,27,4.9,0.448
2003-05-04,9549,0.2,27.4,5,0.455
2003-05-05,8136,23.1,27.1,5,0.45
2003-05-06,5751,46.2,26.1,4.5,0.433
2003-05-07,3863,0.2,25.4,4.7,0.421
2003-05-08,3017,0.1,25.6,4.1,0.425
2003-05-09,3818,0.2,25.9,4.7,0.43
2003-05-10,6015,0.1,26.5,4.8,0.44
2003-05-11,6585,0.4,26,4.9,0.431
2003-05-12,6972,0.2,26.2,5,0.33
2003-05-13,7454,42.4,26.4,5.1,0.438
2003-05-14,8081,0,26.7,5.1,0.443
2003-05-15,8355,0.1,26.6,5.1,0.441
2003-05-16,8272,0.4,26.6,4.9,0.441
2003-05-17,7842,0.5,26.1,4.9,0.433
2003-05-18,6829,0,27,5,0.448
2003-05-19,6537,22.4,27.2,4.2,0.451
2003-05-20,6098,29.8,26.9,5,0.446
2003-05-21,5584,0,27.1,4.9,0.45
2003-05-22,6091,0.1,27,4.8,0.448
2003-05-23,6827,22.5,26.6,4.9,0.441
2003-05-24,7477,0,27,4.9,0.448
2003-05-25,8146,0.1,26.8,5.1,0.445
2003-05-26,7966,0.1,27,5.1,0.448
2003-05-27,7267,7.9,27,5,0.448
2003-05-28,6566,0.3,26.3,5,0.436
2003-05-29,5921,0.4,25.8,5,0.428
2003-05-30,5365,8.3,26.9,4.1,0.446
2003-05-31,4701,0.2,26.7,5.1,0.443
2003-06-01,4266,1,26.2,5.3,0.435
2003-06-02,3555,13,26.8,5.3,0.445
2003-06-03,2443,0.3,27.2,5.1,0.451
2003-06-04,1670,10.9,26.6,5,0.441
2003-06-05,1168,16,26.9,4.9,0.446
2003-06-06,1630,15.8,26.2,5.1,0.435
2003-06-07,2861,14.9,26.7,5.1,0.443
2003-06-08,3792,0.6,25.9,5.1,0.43
2003-06-09,4182,0,26.5,4.9,0.44
2003-06-10,3972,0.1,26.8,4.1,0.445
2003-06-11,3082,0,26.8,5,0.445
2003-06-12,2353,4.9,26.9,5,0.446
2003-06-13,2321,0,26.9,5.1,0.446
2003-06-14,2493,14.4,27,5.2,0.448
2003-06-15,2568,3.6,27.1,5.1,0.45
2003-06-16,2849,0,26.9,5,0.446
2003-06-17,3358,16.6,26.8,5.1,0.445
2003-06-18,3833,12.6,27,4.9,0.448
2003-06-19,4040,0.6,26.5,5,0.44
2003-06-20,4546,63,25,5,0.415
2003-06-21,4890,1.6,24.5,4.1,0.406
2003-06-22,5402,0.2,25.8,5.1,0.428
2003-06-23,5992,0.5,26.2,5.3,0.435
2003-06-24,5905,0.3,25.9,4.9,0.43
2003-06-25,5062,0.3,25.5,5.1,0.423
2003-06-26,4130,0,26,5,0.431
2003-06-27,3244,3.8,25.9,4.9,0.43
2003-06-28,2877,0.4,26.3,5,0.436
2003-06-29,2874,56.2,24.8,4.9,0.411
2003-06-30,3165,0,25,5,0.415
2003-07-01,3799,0,26.2,4.8,0.435
2003-07-02,4346,7.3,26,4.2,0.431
2003-07-03,4728,2.7,25.8,4.9,0.428
2003-07-04,4957,0,25.4,4.8,0.421
2003-07-05,5187,0,26.5,4.8,0.44
2003-07-06,5291,0,26.7,4.9,0.443
2003-07-07,4886,5.8,26.9,4.9,0.446
2003-07-08,4566,0.5,26.5,4.8,0.44
2003-07-09,4126,0.2,26.4,4.8,0.438
2003-07-10,3905,0.2,26.7,4.8,0.443
2003-07-11,4585,37.5,25.1,5,0.416
2003-07-12,5558,0,24.8,5,0.411
2003-07-13,6234,0,24.6,4.1,0.408
2003-07-14,5858,0,24.3,4.9,0.403
2003-07-15,5439,0,24.6,4.9,0.71
2003-07-16,5255,0,24.9,4.9,0.413
2003-07-17,5044,0,24.7,4.8,0.41
2003-07-18,4862,0,24.8,4.7,0.411
2003-07-19,4961,0.1,24.7,4.8,0.41
2003-07-20,4576,0,25.6,4.9,0.425
2003-07-21,4733,0,25.8,4.7,0.428
2003-07-22,4359,0.1,25.2,4.8,0.418
2003-07-23,3954,0,25.3,4.8,0.42
2003-07-24,3609,0.1,26,4.1,0.431
2003-07-25,3991,0.2,25.2,4.5,0.418
2003-07-26,3815,0.1,25.1,4.7,0.416
2003-07-27,3411,0,25.4,4.7,0.421
2003-07-28,3763,0,25.8,4.7,0.428
2003-07-29,3859,0,26.3,4.8,0.436
2003-07-30,3776,0,26.3,4.7,0.436
2003-07-31,3748,0.5,26.4,4.7,0.438
2003-08-01,3841,0,26.6,4.5,0.441
2003-08-02,3842,0.1,26.6,4.4,0.441
2003-08-03,3685,1.7,26.4,4.5,0.438
2003-08-04,3602,0.2,26.8,4.2,0.445
2003-08-05,3568,0.1,27.1,4.5,0.45
2003-08-06,3538,0.1,26.9,4.6,0.446
2003-08-07,3504,0.3,27.4,4.7,0.455
2003-08-08,3522,1.4,27.4,4.6,0.455
2003-08-09,3620,0.2,25.3,4.6,0.42
2003-08-10,3821,8.8,24.9,4.5,0.413
2003-08-11,4247,0,25.8,4.5,0.428
2003-08-12,4584,0,26.1,4.5,0.433
2003-08-13,4452,0,26.4,4.3,0.438
