DATE;CAUDAL;PP;PP_anterior;T;PET;NDVI
2003-12-02;13860;0.2;0;28.1;4.3;NA
2003-12-03;14050;0;3.7;28.4;4.4;NA
2003-12-04;14700;3.7;0;27.7;5.1;NA
2003-12-05;15500;0;0.1;27.4;4;NA
2003-12-06;16070;0.1;3;27.4;4.3;NA
2003-12-07;16420;3;1.2;27.8;4.4;NA
2003-12-08;16640;1.2;4;27.9;4.5;NA
2003-12-09;16780;4;24.6;28.1;4.5;NA
2003-12-10;16830;24.6;0.2;27.5;4.4;NA
2003-12-11;16780;0.2;0;28;4.6;NA
2003-12-12;16660;0;0.4;27.3;4.5;NA
2003-12-13;16470;0.4;0;25.9;4.2;NA
2003-12-14;16240;0;82.9;27.8;4.3;NA
2003-12-15;16050;82.9;19.6;27.4;4.2;NA
2003-12-16;16240;19.6;22.4;27;3.9;NA
2003-12-17;16960;22.4;4.4;24.8;4.4;NA
2003-12-18;18000;4.4;0;23.6;4.5;NA
2003-12-19;18840;0;0;24.3;4.5;NA
2003-12-20;19360;0;3.2;27;4.3;NA
2003-12-21;19760;3.2;0;26.7;4.6;NA
2003-12-22;20060;0;3.5;28;4.6;NA
2003-12-23;20340;3.5;45.3;27.8;4.6;NA
2003-12-24;20510;45.3;11.9;27.2;4.7;NA
2003-12-25;20770;11.9;0.2;27.2;4.7;NA
2003-12-26;21020;0.2;3;26.6;4.5;NA
2003-12-27;21160;3;0;28.1;4.1;NA
2003-12-28;21280;0;5;28.9;4.5;NA
2003-12-29;21370;5;0.9;27.9;4.5;NA
2003-12-30;21470;0.9;3.4;26.5;4.7;NA
2003-12-31;21670;3.4;2.7;26.9;4.8;NA
2004-01-01;21690;2.7;0.2;26.2;4.8;NA
2004-01-02;21770;0.2;0.1;25.1;4.9;NA
2004-01-03;21830;0.1;11.7;26.7;4.9;NA
2004-01-04;21880;11.7;0.3;27.7;4.9;NA
2004-01-05;21970;0.3;30.1;27.3;4.8;NA
2004-01-06;22020;30.1;0.3;27.4;4.6;NA
2004-01-07;22080;0.3;8.8;26.6;4.1;NA
2004-01-08;22150;8.8;2.9;27.3;4.8;NA
2004-01-09;22170;2.9;1.8;27.1;5;NA
2004-01-10;22190;1.8;0;28.3;4.8;NA
2004-01-11;22190;0;1.8;28.5;4.1;NA
2004-01-12;22200;1.8;0.1;28;4.5;NA
2004-01-13;22210;0.1;0;28.2;4.8;NA
2004-01-14;22180;0;0;28;4.8;NA
2004-01-15;22090;0;0;27.9;4.8;NA
2004-01-16;21970;0;0;27.7;4.7;NA
2004-01-17;21770;0;2.7;26.7;4.7;NA
2004-01-18;21470;2.7;0;28.1;4;NA
2004-01-19;20990;0;0;28;4.8;NA
2004-01-20;20300;0;0;28.1;5;NA
2004-01-21;19400;0;0.6;28;4.6;NA
2004-01-22;18480;0.6;0.3;28;4.8;NA
2004-01-23;17400;0.3;0;28.1;4.9;NA
2004-01-24;16440;0;0;28.1;4.9;NA
2004-01-25;15570;0;0;27.6;5;NA
2004-01-26;14840;0;0;28.6;4.8;NA
2004-01-27;14170;0;0;29;4.8;NA
2004-01-28;13590;0;0;28.9;4.7;NA
2004-01-29;13150;0;0;28.4;4.2;NA
2004-01-30;12840;0;1;28;4.9;NA
2004-01-31;12510;1;0.9;28;4.9;NA
2004-02-01;12140;0.9;8.4;27.3;4.6;NA
2004-02-02;11750;8.4;0;27.3;4.9;NA
2004-02-03;11450;0;4.9;26.7;5;NA
2004-02-04;11250;4.9;1.4;27.2;5;NA
2004-02-05;11080;1.4;16.6;26.7;4.9;NA
2004-02-06;10990;16.6;1.9;25.4;4.9;NA
2004-02-07;10930;1.9;0.3;26;4.9;NA
2004-02-08;10810;0.3;15.7;26.7;4.9;NA
2004-02-09;10830;15.7;2.1;26.6;4.2;NA
2004-02-10;10890;2.1;0;26.6;5;NA
2004-02-11;10970;0;19.2;26.4;5.1;NA
2004-02-12;10970;19.2;1.2;26;5.1;NA
2004-02-13;10980;1.2;5.8;27.6;5.1;NA
2004-02-14;11180;5.8;82.7;27.6;4.9;NA
2004-02-15;11360;82.7;40.8;27.9;4.8;NA
2004-02-16;11370;40.8;31.5;27.4;5;NA
2004-02-17;11190;31.5;7.2;27.2;4.6;NA
2004-02-18;10990;7.2;0.7;26.9;4.8;NA
2004-02-19;10760;0.7;0.5;27;4.9;NA
2004-02-20;10620;0.5;7.3;25.3;4.1;NA
2004-02-21;10680;7.3;0.6;26;5.1;NA
2004-02-22;11030;0.6;0;24.8;5.2;NA
2004-02-23;11440;0;0;25.5;5;NA
2004-02-24;11950;0;25.2;26.5;4.8;0.304
2004-02-25;12580;25.2;0.3;27;4.9;NA
2004-02-26;13300;0.3;0.4;26.3;4.9;NA
2004-02-27;13710;0.4;2.8;27.7;5;NA
2004-02-28;13700;2.8;3.1;26.9;5.1;NA
2004-02-29;13450;3.1;0.1;26.8;5.1;NA
2004-03-01;13220;0.1;0.9;27.8;5;NA
2004-03-02;13030;0.9;16.3;27.5;4.3;NA
2004-03-03;12740;16.3;59.4;27.6;5;NA
2004-03-04;12420;59.4;23.1;26;4.9;NA
2004-03-05;12300;23.1;4.7;25.6;4.9;NA
2004-03-06;12390;4.7;0;26.2;4.9;NA
2004-03-07;12790;0;14.4;26.3;5.1;NA
2004-03-08;13410;14.4;14;27.2;5.1;NA
2004-03-09;14120;14;1.6;26.7;5.2;NA
2004-03-10;14660;1.6;14.1;26.4;5.1;NA
2004-03-11;14880;14.1;0.7;26.7;4.7;NA
2004-03-12;14990;0.7;1.4;26.7;5;NA
2004-03-13;15150;1.4;50.7;27.2;4.1;NA
2004-03-14;15470;50.7;1.7;27.4;5;NA
2004-03-15;16010;1.7;0;27.2;4.9;NA
2004-03-16;16510;0;4.8;27;5.1;NA
2004-03-17;16690;4.8;42.8;27.9;4.9;NA
2004-03-18;16610;42.8;10.2;27.9;4.9;NA
2004-03-19;16610;10.2;6.2;27;4.9;NA
2004-03-20;16660;6.2;4.1;27.4;5.1;NA
2004-03-21;16610;4.1;0.1;26.7;5.2;NA
2004-03-22;16410;0.1;37.5;26.6;5;NA
2004-03-23;16240;37.5;3.2;26.3;5;NA
2004-03-24;16140;3.2;9;27.2;4.9;NA
2004-03-25;16210;9;1;27.1;4.2;NA
2004-03-26;16460;1;0.7;26.8;5.1;NA
2004-03-27;17150;0.7;5.6;27.1;5;NA
2004-03-28;17820;5.6;0.7;26.6;5;NA
2004-03-29;18330;0.7;0;26.3;4.9;NA
2004-03-30;18850;0;0.4;26.7;4.8;NA
2004-03-31;19210;0.4;0;26.9;5;NA
2004-04-01;19510;0;1.2;27.3;5.1;NA
2004-04-02;19720;1.2;0;27.3;5;NA
2004-04-03;19860;0;1.2;27;4.8;NA
2004-04-04;19940;1.2;0.2;27.3;4.8;NA
2004-04-05;19890;0.2;0;27.3;4.3;NA
2004-04-06;19710;0;0;27.5;5;NA
2004-04-07;19480;0;41.9;28;5;NA
2004-04-08;19230;41.9;0.4;28;4.9;NA
2004-04-09;18970;0.4;0.8;26.9;4.9;NA
2004-04-10;18670;0.8;0;27.3;4.9;NA
2004-04-11;18220;0;0;27.6;4.8;NA
2004-04-12;17800;0;23.5;28.1;5;NA
2004-04-13;17460;23.5;7.8;27.5;4.8;NA
2004-04-14;17200;7.8;0.5;27.9;4.7;NA
2004-04-15;16960;0.5;8.6;27.6;4.6;NA
2004-04-16;16700;8.6;0;26.5;4.3;NA
2004-04-17;16410;0;0.8;26.9;4.8;NA
2004-04-18;16460;0.8;0;26.1;4.9;NA
2004-04-19;16730;0;14.5;26.5;4.9;NA
2004-04-20;16960;14.5;4.5;26.9;4.8;NA
2004-04-21;17080;4.5;3.8;27;4.7;NA
2004-04-22;17140;3.8;0;26.8;4.8;NA
2004-04-23;17220;0;0;26.1;4.9;NA
2004-04-24;17230;0;36.8;26.8;4.6;NA
2004-04-25;17240;36.8;0;26.7;4.8;NA
2004-04-26;17290;0;5.7;26.2;4.7;NA
2004-04-27;17280;5.7;0;26;4.2;NA
2004-04-28;17230;0;0.9;26.3;5;NA
2004-04-29;17250;0.9;50.8;26.9;4.9;NA
2004-04-30;17740;50.8;0.9;27.2;4.9;NA
2004-05-01;17980;0.9;10.7;24.9;5;NA
2004-05-02;18110;10.7;10.1;26;5;NA
2004-05-03;17970;10.1;20.8;26.9;5.1;NA
2004-05-04;17880;20.8;12.2;26.1;5;NA
2004-05-05;17930;12.2;0.3;25.9;5;NA
2004-05-06;17880;0.3;0;25.3;5;NA
2004-05-07;18160;0;0;24.4;5;NA
2004-05-08;18480;0;0;23.3;4.2;NA
2004-05-09;18760;0;0;25;5;NA
2004-05-10;19040;0;0;26.6;5.1;NA
2004-05-11;19340;0;16.2;26.9;5.1;NA
2004-05-12;19600;16.2;7;27.1;5.1;NA
2004-05-13;19830;7;28.4;28.2;5.1;NA
2004-05-14;19970;28.4;9;27.7;5.1;0.695
2004-05-15;20100;9;2.7;24.2;5.1;NA
2004-05-16;20100;2.7;0;24.3;5;NA
2004-05-17;19970;0;0.1;24.7;4.9;NA
2004-05-18;19810;0.1;0.2;25.9;5.1;NA
2004-05-19;19800;0.2;0;25.8;4.3;NA
2004-05-20;19890;0;0;26.3;5.1;NA
2004-05-21;19920;0;0.4;27;5.1;NA
2004-05-22;19940;0.4;0;26.7;5;NA
2004-05-23;19950;0;18.2;27;5.1;NA
2004-05-24;19920;18.2;11.8;26.5;5;NA
2004-05-25;19820;11.8;25.4;26.3;5;NA
2004-05-26;19650;25.4;38.3;25.7;4.9;NA
2004-05-27;19440;38.3;0;25.5;5;NA
2004-05-28;19220;0;0;24.5;5.1;NA
2004-05-29;19120;0;0;24.4;5;NA
2004-05-30;19200;0;1.5;25;4.4;NA
2004-05-31;19350;1.5;0.2;25.4;4.8;NA
2004-06-01;19460;0.2;9.6;25.6;4.8;NA
2004-06-02;19540;9.6;6.6;25.5;5.1;NA
2004-06-03;19590;6.6;1.6;23.9;5.1;NA
2004-06-04;19550;1.6;0.1;24.8;5;NA
2004-06-05;19480;0.1;1.2;25.4;5;NA
2004-06-06;19460;1.2;9.5;25.6;5.1;NA
2004-06-07;19470;9.5;0.1;25.6;4.9;NA
2004-06-08;19530;0.1;0;25.7;4.9;NA
2004-06-09;19540;0;3.4;26.1;5;NA
2004-06-10;19580;3.4;0;26.6;4.2;NA
2004-06-11;19630;0;2.6;26.2;5.1;NA
2004-06-12;19650;2.6;0.8;25.8;5.1;NA
2004-06-13;19680;0.8;0;23.5;5.1;NA
2004-06-14;19680;0;0;22.7;5.2;NA
2004-06-15;19680;0;0;21.6;5.2;NA
2004-06-16;19690;0;0;24.1;5.2;NA
2004-06-17;19700;0;20.2;25.1;5.2;NA
2004-06-18;19760;20.2;16.6;25.9;5.1;NA
2004-06-19;19900;16.6;0;25.1;5.2;NA
2004-06-20;19980;0;22.5;25.7;4.9;NA
2004-06-21;19980;22.5;4.1;25.6;4.2;NA
2004-06-22;19950;4.1;3.1;25.5;5;NA
2004-06-23;19860;3.1;17.1;25.7;4.9;NA
2004-06-24;19740;17.1;5.8;25.6;4.8;NA
2004-06-25;19610;5.8;2;25.2;4.8;NA
2004-06-26;19420;2;4.1;25.8;4.9;NA
2004-06-27;19260;4.1;0;24.3;4.9;NA
2004-06-28;19170;0;6.5;26;4.9;NA
2004-06-29;19140;6.5;1.8;25.7;4.7;NA
2004-06-30;19090;1.8;0.3;26;5;NA
2004-07-01;19050;0.3;0.2;26.2;4.9;NA
2004-07-02;19030;0.2;0;25.5;4.3;NA
2004-07-03;19050;0;19.2;25.2;5.1;NA
2004-07-04;19000;19.2;3.9;25.6;4.8;NA
2004-07-05;18910;3.9;6.8;25.7;4.8;NA
2004-07-06;18730;6.8;0.1;25;5;NA
2004-07-07;18600;0.1;3.5;26.2;4.8;NA
2004-07-08;18580;3.5;50.2;26.4;4.7;NA
2004-07-09;18620;50.2;11.7;26.9;4.8;NA
2004-07-10;18660;11.7;0.3;26.4;4.8;NA
2004-07-11;18740;0.3;1.4;26.2;4.9;NA
2004-07-12;18660;1.4;0;25.7;4.8;NA
2004-07-13;18420;0;98.9;26.1;5;NA
2004-07-14;18150;98.9;12.5;26.5;4.4;NA
2004-07-15;18110;12.5;2.2;25.4;5;NA
2004-07-16;18080;2.2;28.7;25.8;5.1;NA
2004-07-17;18000;28.7;2.4;25.4;4.8;NA
2004-07-18;17940;2.4;0.9;25.1;5;NA
2004-07-19;17940;0.9;0;24.4;5.1;NA
2004-07-20;17990;0;0;23.8;5.1;NA
2004-07-21;18000;0;0;24.8;5.1;NA
2004-07-22;17980;0;9.1;25.3;5;NA
2004-07-23;17900;9.1;41.2;25.4;4.9;NA
2004-07-24;17790;41.2;0.3;26.2;4.7;NA
2004-07-25;17770;0.3;41.3;25.5;4.5;NA
2004-07-26;17530;41.3;1.1;25.4;4.8;NA
2004-07-27;17250;1.1;0;26;5;NA
2004-07-28;17000;0;3.1;26.5;4.9;NA
2004-07-29;16920;3.1;2;26.6;4.8;NA
2004-07-30;16970;2;0;26;5;NA
2004-07-31;17010;0;0;24.3;4.9;NA
2004-08-01;16930;0;0;24.4;4.9;NA
2004-08-02;16760;0;0;24.8;4.9;0.692
2004-08-03;16520;0;0;26;4.8;NA
2004-08-04;16470;0;4.9;26.4;4.9;NA
2004-08-05;16540;4.9;1.8;26.2;4.5;NA
2004-08-06;16430;1.8;6.7;25.4;4.8;NA
2004-08-07;15910;6.7;0;24.4;5;NA
2004-08-08;15210;0;0;23.7;4.9;NA
2004-08-09;14490;0;0;23.7;4.8;NA
2004-08-10;13790;0;0.1;24.1;4.7;NA
2004-08-11;13130;0.1;0;25.1;4.8;NA
2004-08-12;12710;0;1;26;5;NA
2004-08-13;12590;1;7.7;26.8;4.9;NA
2004-08-14;12290;7.7;16.3;26.9;5;NA
2004-08-15;11670;16.3;0;27.1;5;NA
2004-08-16;10930;0;0.4;26.4;4.3;NA
2004-08-17;10230;0.4;0;27.1;5;NA
2004-08-18;9633;0;7.4;26.3;5;NA
2004-08-19;9160;7.4;0.9;27.2;4.7;NA
2004-08-20;8815;0.9;0;26.7;4.8;NA
2004-08-21;8602;0;0;27.2;4.8;NA
2004-08-22;8719;0;0.1;27.1;4.9;NA
2004-08-23;9373;0.1;2.7;26.6;4.8;NA
2004-08-24;10240;2.7;51.5;26.7;4.8;NA
2004-08-25;10720;51.5;0.7;25.8;4.9;NA
2004-08-26;10780;0.7;0.3;25.2;4.9;NA
2004-08-27;10670;0.3;0.1;27;4.3;NA
2004-08-28;10820;0.1;8.2;27.6;4.7;NA
2004-08-29;11520;8.2;0;26.3;4.6;NA
2004-08-30;12310;0;0;26.2;4.6;NA
2004-08-31;12750;0;0.1;26.3;4.7;NA
2004-09-01;13240;0.1;0;27;4.7;NA
2004-09-02;13440;0;11.5;26.7;4.6;NA
2004-09-03;13750;11.5;0;25.9;4.6;NA
2004-09-04;13810;0;0.2;26.1;4.6;NA
2004-09-05;13450;0.2;0.1;25.9;4.8;NA
2004-09-06;12860;0.1;0.5;26.6;4.8;NA
2004-09-07;12320;0.5;0;27.1;4.3;NA
2004-09-08;11990;0;0.1;27.1;4.7;NA
2004-09-09;11830;0.1;0;26;4.6;NA
2004-09-10;11840;0;9.3;26.4;4.6;NA
2004-09-11;11820;9.3;0.3;26.3;4.5;NA
2004-09-12;11810;0.3;0.1;24.8;4.6;NA
2004-09-13;12130;0.1;0.1;24.4;4.6;NA
2004-09-14;12700;0.1;0;24.4;4.7;NA
2004-09-15;13140;0;0;25.4;4.7;NA
2004-09-16;13330;0;0.8;27.3;4.7;NA
2004-09-17;13310;0.8;0.2;27.3;4.6;NA
2004-09-18;13140;0.2;0.7;27.6;4.3;NA
2004-09-19;12800;0.7;1;27.9;4.5;NA
2004-09-20;12210;1;0;27.7;4.5;NA
2004-09-21;11530;0;0;28.1;4.6;NA
2004-09-22;10950;0;2.5;27.9;4.2;NA
2004-09-23;10450;2.5;0;27.3;4.5;NA
2004-09-24;10070;0;2.2;27.1;4.4;NA
2004-09-25;9750;2.2;0.9;26.6;4.4;NA
2004-09-26;9570;0.9;4.6;26.7;4.4;NA
2004-09-27;9549;4.6;5.4;26.4;4.2;NA
2004-09-28;9709;5.4;0.1;26.5;4.2;NA
2004-09-29;9892;0.1;0;27.4;4.3;NA
2004-09-30;9951;0;0;27;4.2;NA
2004-10-01;9852;0;30.8;26.2;4.2;NA
2004-10-02;9750;30.8;1;26.5;4.3;NA
2004-10-03;9724;1;0.1;27.4;4.2;NA
2004-10-04;9854;0.1;9.6;26.5;4.1;NA
2004-10-05;10380;9.6;1.5;26.7;4.2;NA
2004-10-06;11110;1.5;0;26.3;4.2;NA
2004-10-07;11580;0;0;27;4.3;NA
2004-10-08;11950;0;0.3;28.3;4.3;NA
2004-10-09;12860;0.3;19.2;28.1;4.2;NA
2004-10-10;13770;19.2;0;27.5;4.6;NA
2004-10-11;14360;0;9;27.7;4.3;NA
2004-10-12;14430;9;1.3;27.4;4.2;NA
2004-10-13;14280;1.3;4.3;28.5;4.2;NA
2004-10-14;14310;4.3;0.1;27.2;4.2;NA
2004-10-15;14350;0.1;0;27.3;4.1;NA
2004-10-16;14200;0;5.4;28.2;4.2;NA
2004-10-17;13920;5.4;0.2;28.4;4.3;NA
2004-10-18;13820;0.2;3;28.6;4.2;NA
2004-10-19;13830;3;11;28.3;4;NA
2004-10-20;13960;11;4.3;27;4;NA
2004-10-21;13990;4.3;4.5;27;4.5;NA
2004-10-22;14010;4.5;0.4;27.3;3.9;NA
2004-10-23;14260;0.4;0;26.6;4;NA
2004-10-24;14720;0;0;26.7;4;NA
2004-10-25;15290;0;0;27.9;4.1;NA
2004-10-26;15760;0;0;28.6;4.1;NA
2004-10-27;16160;0;0.7;28.2;4.2;NA
2004-10-28;16480;0.7;19;26.1;4;NA
2004-10-29;16680;19;15.5;27.1;4.1;NA
2004-10-30;16530;15.5;4.9;27.6;4.2;NA
2004-10-31;16440;4.9;1.1;27.5;4.2;NA
2004-11-01;16430;1.1;0.5;26.6;5.1;NA
2004-11-02;16460;0.5;0;27.4;4.9;NA
2004-11-03;16420;0;4.1;27.2;4.6;NA
2004-11-04;16400;4.1;7.2;27.7;4.2;NA
2004-11-05;16620;7.2;2;27.6;4.2;NA
2004-11-06;16970;2;0.2;25.7;4.1;0.203
2004-11-07;17210;0.2;0.9;25.5;4.1;NA
2004-11-08;17330;0.9;0;25.6;4;NA
2004-11-09;17410;0;0;27.3;4;NA
2004-11-10;17670;0;0.3;28.6;4;NA
2004-11-11;18140;0.3;7.3;29;4.1;NA
2004-11-12;18640;7.3;0.4;27;4.1;NA
2004-11-13;19160;0.4;0;25.8;4.1;NA
2004-11-14;19580;0;0;27.3;4.5;NA
2004-11-15;19880;0;0;28.1;4.1;NA
2004-11-16;20130;0;1.8;28.3;4.1;NA
2004-11-17;20240;1.8;0.1;28.4;4;NA
2004-11-18;20300;0.1;1.1;27.4;3.9;NA
2004-11-19;20300;1.1;0.2;27.3;4;NA
2004-11-20;20150;0.2;5.5;27.4;4.1;NA
2004-11-21;19880;5.5;0.4;28.2;4.1;NA
2004-11-22;19620;0.4;0;27.7;4.1;0.32
2004-11-23;19450;0;45.4;28.8;4;NA
2004-11-24;19400;45.4;0.9;27.8;4;NA
2004-11-25;19490;0.9;0;28.1;4.7;NA
2004-11-26;19480;0;0.1;28.4;4.1;NA
2004-11-27;19410;0.1;17.2;28.7;4.1;NA
2004-11-28;19340;17.2;4;28.7;4;NA
2004-11-29;19260;4;127.5;28.2;4.1;NA
2004-11-30;19070;127.5;0.7;26.4;4.1;NA
2004-12-01;18860;0.7;1.5;27.3;4;NA
2004-12-02;18510;1.5;3.7;27.9;4;NA
2004-12-03;18240;3.7;39.2;27.3;4;NA
2004-12-04;18250;39.2;3.6;28.2;4;NA
2004-12-05;18540;3.6;0;26.3;4;NA
2004-12-06;18860;0;0;27.3;4.8;NA
2004-12-07;18900;0;1.6;28.2;3.9;NA
2004-12-08;18870;1.6;3.1;28.7;4;NA
2004-12-09;18920;3.1;3.9;28.1;4;NA
2004-12-10;19090;3.9;1.4;27.8;4;NA
2004-12-11;19270;1.4;0.6;27.2;4.1;NA
2004-12-12;19330;0.6;9.3;28.1;4.1;NA
2004-12-13;19260;9.3;4.4;28.4;4.1;NA
2004-12-14;19200;4.4;1.3;26.6;4.1;NA
2004-12-15;19170;1.3;0.3;27.8;4;NA
2004-12-16;19130;0.3;5.4;28.1;4;NA
2004-12-17;19120;5.4;1.4;27.9;4.7;NA
2004-12-18;19160;1.4;5.2;28.2;4.1;NA
2004-12-19;19260;5.2;12.8;27.7;4.1;NA
2004-12-20;19370;12.8;5.4;27.3;4.2;NA
2004-12-21;19460;5.4;0;27.7;4.3;NA
2004-12-22;19470;0;0;26.7;4.2;NA
2004-12-23;19370;0;0;28.5;4.1;NA
2004-12-24;19160;0;0;28.8;4.1;0.46
2004-12-25;18870;0;0;28.2;4.1;NA
2004-12-26;18540;0;20.7;26.5;4.1;NA
2004-12-27;18150;20.7;95.3;26.3;4.2;NA
2004-12-28;17820;95.3;0.9;27.4;4.8;NA
2004-12-29;17520;0.9;12.3;27.8;4.2;NA
2004-12-30;17270;12.3;3;27.3;4.2;NA
2004-12-31;16980;3;2.9;26.4;4.2;NA
2005-01-01;16740;2.9;0.5;27.7;4.2;NA
2005-01-02;16450;0.5;20;28;4.2;NA
2005-01-03;16330;20;10.5;28.3;4.3;NA
2005-01-04;16320;10.5;13.7;28.3;4.3;NA
2005-01-05;16340;13.7;58.3;27.4;4.3;NA
2005-01-06;16390;58.3;13;27.7;4.4;NA
2005-01-07;16560;13;0.1;26.3;4.4;NA
2005-01-08;16750;0.1;0;27.7;4.8;NA
2005-01-09;17110;0;1.5;28;4.3;0.481
2005-01-10;17730;1.5;22.7;27.9;4.3;NA
2005-01-11;18460;22.7;34.4;28.7;4;NA
2005-01-12;19150;34.4;2.5;27.8;3.9;NA
2005-01-13;19500;2.5;0;27.4;3.9;NA
2005-01-14;19630;0;0;28.5;3.8;NA
2005-01-15;19690;0;0;29.2;4;NA
2005-01-16;19730;0;44.7;30;4.1;NA
2005-01-17;19750;44.7;0;27.3;4.3;NA
2005-01-18;19650;0;0;28;4.5;NA
2005-01-19;19330;0;0;29;4.8;NA
2005-01-20;18810;0;0;28.9;4.4;NA
2005-01-21;18070;0;0;28.3;4.5;NA
2005-01-22;17190;0;0.1;28.5;4.6;NA
2005-01-23;16180;0.1;14.7;28.9;4.6;NA
2005-01-24;15080;14.7;1;28.9;4.6;NA
2005-01-25;14280;1;15.2;28.3;4.7;0.659
2005-01-26;13710;15.2;0.3;28.4;4.6;NA
2005-01-27;13350;0.3;12.6;27.6;4.6;NA
2005-01-28;12980;12.6;9.2;27.8;4.6;NA
2005-01-29;12490;9.2;15.4;28;4.7;NA
2005-01-30;12010;15.4;9.3;28;4.7;NA
2005-01-31;11570;9.3;16.1;27.9;4.6;NA
2005-02-01;11190;16.1;0;27.5;4.6;NA
2005-02-02;10910;0;0.1;25.7;4.7;NA
2005-02-03;10700;0.1;0.1;25.5;4.6;NA
2005-02-04;10630;0.1;0.1;26.7;4.5;NA
2005-02-05;10750;0.1;9;26.9;4.6;NA
2005-02-06;11200;9;2;26.8;4.6;NA
2005-02-07;11900;2;3;27.5;4.8;NA
2005-02-08;12850;3;2.7;27.2;4.9;NA
2005-02-09;13830;2.7;20;27.3;4.8;NA
2005-02-10;14580;20;1.4;27.2;4.5;NA
2005-02-11;15510;1.4;2.2;26.1;4.8;NA
2005-02-12;16530;2.2;0.1;26.7;4.9;NA
2005-02-13;17440;0.1;12.1;26.9;5;NA
2005-02-14;18110;12.1;0.2;27.8;5;NA
2005-02-15;18790;0.2;0.1;27.7;4.7;NA
2005-02-16;19220;0.1;4.6;28.6;4.9;NA
2005-02-17;19540;4.6;48.6;27.7;5;NA
2005-02-18;19850;48.6;0.3;27.4;5;NA
2005-02-19;20060;0.3;34.6;26.9;4.8;NA
2005-02-20;20150;34.6;0;26.4;4.6;NA
2005-02-21;20230;0;1.9;27.3;5.1;NA
2005-02-22;20300;1.9;0;27.1;4.5;NA
2005-02-23;20350;0;15;28.6;4.8;NA
2005-02-24;20420;15;0.9;28.7;4.9;NA
2005-02-25;20470;0.9;4.3;27.4;4.9;NA
2005-02-26;20490;4.3;0.3;27.6;4.8;0.334
2005-02-27;20420;0.3;40.4;28.1;4.9;NA
2005-02-28;20270;40.4;49.7;28.7;4.9;NA
2005-03-01;20120;49.7;17.6;28.1;5;NA
2005-03-02;19890;17.6;1.4;27.8;5.1;NA
2005-03-03;19530;1.4;6.8;26.9;5.2;NA
2005-03-04;19140;6.8;23.2;27.3;4.9;NA
2005-03-05;18820;23.2;0.7;27.1;4.6;NA
2005-03-06;18660;0.7;0.8;26.9;4.9;NA
2005-03-07;18640;0.8;0;26.6;5;NA
2005-03-08;18820;0;10;28.1;4.9;NA
2005-03-09;19120;10;4.5;28;4.8;NA
2005-03-10;19440;4.5;4.3;26.4;4.5;NA
2005-03-11;19630;4.3;24.1;27.3;4.9;NA
2005-03-12;19710;24.1;0.1;26.6;5;NA
2005-03-13;19750;0.1;0.1;27.4;5.1;NA
2005-03-14;19700;0.1;1.1;27.6;5.1;NA
2005-03-15;19630;1.1;0;27.1;5.1;NA
2005-03-16;19520;0;0.2;27.5;4.6;NA
2005-03-17;19340;0.2;9.8;27.7;5.1;NA
2005-03-18;19110;9.8;1.7;28.1;5.2;NA
2005-03-19;18820;1.7;11.5;27.9;5.3;NA
2005-03-20;18520;11.5;0.2;26;4.9;NA
2005-03-21;18170;0.2;0;26.5;5;NA
2005-03-22;18020;0;82;27.2;5;NA
2005-03-23;18040;82;0.2;26.7;5.2;NA
2005-03-24;18380;0.2;0;26;5.2;NA
2005-03-25;18430;0;0;26.2;5.2;NA
2005-03-26;18800;0;18.9;27.2;5.2;NA
2005-03-27;18990;18.9;0;27.1;4.7;NA
2005-03-28;19250;0;0.3;27.2;5.2;NA
2005-03-29;19530;0.3;19.1;27.4;5.1;NA
2005-03-30;19740;19.1;0.8;27.7;5.3;NA
2005-03-31;19880;0.8;1.7;27.5;5.3;NA
2005-04-01;20010;1.7;0;27.4;5.1;NA
2005-04-02;20080;0;7.9;27.6;5;NA
2005-04-03;20180;7.9;4.8;27;5.1;NA
2005-04-04;20170;4.8;3.2;26.9;5.1;NA
2005-04-05;20140;3.2;0.1;26.7;5;NA
2005-04-06;20060;0.1;4.8;27;5;NA
2005-04-07;19980;4.8;35.4;26.1;4.6;NA
2005-04-08;19850;35.4;0.6;27.1;5.1;NA
2005-04-09;19790;0.6;9.6;26.8;5.2;NA
2005-04-10;19860;9.6;1.2;26.9;5.2;NA
2005-04-11;20040;1.2;2.8;27.7;5.2;NA
2005-04-12;20280;2.8;8.8;28.1;5.2;NA
2005-04-13;20550;8.8;5.2;26.5;5.2;NA
2005-04-14;20810;5.2;55.2;26.9;5.2;NA
2005-04-15;21030;55.2;5.3;28;5.1;NA
2005-04-16;21360;5.3;11;26.1;5.1;NA
2005-04-17;21590;11;0;25.8;5.1;NA
2005-04-18;21800;0;4.8;27.8;4.5;NA
2005-04-19;21940;4.8;0.1;28.3;4.9;NA
2005-04-20;22060;0.1;10;28.4;5;NA
2005-04-21;22210;10;0.2;26.7;4.9;NA
2005-04-22;22320;0.2;0;27.5;5.1;NA
2005-04-23;22390;0;1.7;27.5;5.1;NA
2005-04-24;22460;1.7;26.3;27.3;5.1;NA
2005-04-25;22560;26.3;0.3;27.5;5.1;NA
2005-04-26;22660;0.3;5.1;25.1;5.1;NA
2005-04-27;22730;5.1;0;25;5.2;NA
2005-04-28;22760;0;0;24.9;5.1;NA
2005-04-29;22780;0;0;24.8;4.9;NA
2005-04-30;22780;0;0;25.2;5.2;NA
