date,q,pp,t,pet
2007-09-30,3735,6.9794,23.1118,4.401963476
2007-10-01,3116,0,23.1274,4.407664329
2007-10-02,3530,0,23.8698,4.52712607
2007-10-03,3358,0,24.221,4.585140164
2007-10-04,2717,0.4818,24.8378,4.684702556
2007-10-05,2561,0.8849,24.667,4.660426086
2007-10-06,2391,0,24.616,4.654729103
2007-10-07,2312,1.5019,23.975,4.556033381
2007-10-08,2623,4.7287,23.3126,4.453672488
2007-10-09,3415,46.89,22.0255,4.252723844
2007-10-10,4391,0.033,23.7652,4.527889884
2007-10-11,4382,0,25.0276,4.727858294
2007-10-12,3775,1.7827,25.0858,4.738069254
2007-10-13,2811,8.0935,23.8531,4.544742442
2007-10-14,2186,10.2308,23.8816,4.549841482
2007-10-15,2361,4.753,23.5679,4.500835755
2007-10-16,2391,5.5501,21.8158,4.225006742
2007-10-17,2323,30.4781,22.5832,4.34595721
2007-10-18,2480,0.8663,23.5927,4.504876187
2007-10-19,2789,44.749,23.2601,4.452166926
2007-10-20,3494,7.5711,23.0156,4.41317669
2007-10-21,5098,21.3821,22.9805,4.407015094
2007-10-22,6182,16.5117,23.0287,4.413815762
2007-10-23,6284,31.7505,22.7192,4.364144223
2007-10-24,6238,0.1673,22.6524,4.352550905
2007-10-25,5537,4.5434,23.028,4.410438195
2007-10-26,5822,0,24.523,4.644246027
2007-10-27,6390,0.0033,24.386,4.621120954
2007-10-28,6822,24.0243,22.3531,4.299848166
2007-10-29,7476,0.079,22.6626,4.346777411
2007-10-30,7484,0.5129,23.8419,4.530173226
2007-10-31,7064,1.2209,24.7077,4.664077815
2007-11-01,6245,2.3402,25.2584,4.748302723
2007-11-02,5572,5.3366,24.6377,4.648609663
2007-11-03,4907,37.101,23.4982,4.467589105
2007-11-04,4537,8.611,22.9905,4.385663821
2007-11-05,4220,15.0161,23.4264,4.451513863
2007-11-06,3898,49.271,23.5579,4.469575136
2007-11-07,4196,8.9841,22.2719,4.265824917
2007-11-08,5512,0,23.0546,4.385645789
2007-11-09,6143,8.772,24.7523,4.648220026
2007-11-10,5074,54.0645,24.2336,4.564366976
2007-11-11,5706,11.604,24.2373,4.562088866
2007-11-12,5617,29.4409,23.6807,4.472405668
2007-11-13,5227,16.4542,23.2427,4.401290215
2007-11-14,5187,0.3907,23.0402,4.366920421
2007-11-15,5169,4.6998,22.3681,4.259492544
2007-11-16,6866,0.782,21.8476,4.175774421
2007-11-17,8770,11.4132,22.2458,4.234960936
2007-11-18,9589,0,23.1419,4.371415714
2007-11-19,10080,0,23.7614,4.464766543
2007-11-20,8923,0,23.5267,4.42549766
2007-11-21,7481,0.7807,23.5387,4.424549247
2007-11-22,5943,15.9762,23.0705,4.349229097
2007-11-23,8142,0.2653,23.4113,4.399305773
2007-11-24,9874,0.8191,24.1493,4.51082814
2007-11-25,7847,54.3136,22.7243,4.287741808
2007-11-26,9310,14.7367,22.9522,4.320452718
2007-11-27,10110,0,24.4937,4.556104083
2007-11-28,8837,0.0307,25.2023,4.662962709
2007-11-29,7548,0.6358,24.6534,4.575735607
2007-11-30,6655,18.4954,24.3402,4.525029994
2007-12-01,5682,0.5413,24.7854,4.591364315
2007-12-02,4763,0.6233,25.0091,4.62359358
2007-12-03,4200,4.1986,25.3978,4.681295954
2007-12-04,3754,2.4429,25.4636,4.689340598
2007-12-05,3527,0.3215,24.9315,4.605485447
2007-12-06,3375,7.5788,24.3148,4.508794329
2007-12-07,2893,15.3941,24.178,4.486070892
2007-12-08,2424,4.0622,25.5378,4.693495598
2007-12-09,2146,3.0059,24.6032,4.548379188
2007-12-10,1948,0.6601,24.7034,4.562418394
2007-12-11,1926,8.4131,25.2413,4.643786585
2007-12-12,1980,14.0274,23.5969,4.390215041
2007-12-13,1909,6.4858,23.7386,4.411029207
2007-12-14,1972,14.6056,24.9816,4.600968968
2007-12-15,3512,28.1095,24.3862,4.508904077
2007-12-16,4844,4.3907,23.6641,4.397562563
2007-12-17,4354,9.9628,22.9199,4.282989118
2007-12-18,3965,0,24.1602,4.47297418
2007-12-19,3918,18.7833,24.0302,4.45289238
2007-12-20,3811,6.8946,23.8131,4.41959041
2007-12-21,3760,8.4512,23.926,4.437046018
2007-12-22,3685,5.0472,23.7728,4.413822672
2007-12-23,3716,0.1479,23.5603,4.381637283
2007-12-24,3674,3.414,23.4075,4.358743032
2007-12-25,3538,23.8594,23.2949,4.342148346
2007-12-26,3954,17.3423,23.3708,4.354616408
2007-12-27,4585,20.5963,23.6466,4.397914007
2007-12-28,6335,7.1615,23.1585,4.324061642
2007-12-29,6493,0.5007,23.6942,4.40756207
2007-12-30,5973,1.5857,23.3945,4.362883119
2007-12-31,5131,3.4093,23.557,4.389346483
2008-01-01,5167,1.3761,23.9236,4.44742991
2008-01-02,5009,0,23.6294,4.403953446
2008-01-03,4569,0,24.4268,4.528552297
2008-01-04,4465,8.7715,23.9631,4.459222633
2008-01-05,4816,1.2918,22.8813,4.294735988
2008-01-06,5229,0.3891,22.4814,4.23528748
2008-01-07,7545,13.4651,23.4207,4.382382678
2008-01-08,8699,16.0619,23.9193,4.461750871
2008-01-09,7308,4.878,24.4113,4.540293285
2008-01-10,6000,13.8604,24.6473,4.579485631
2008-01-11,5061,13.8563,24.6249,4.578883568
2008-01-12,5153,41.1004,22.8642,4.309523749
2008-01-13,7786,14.1503,22.0012,4.178824447
2008-01-14,6731,0.2095,22.9477,4.328260369
2008-01-15,5029,15.5474,23.3405,4.392162888
2008-01-16,5000,12.8593,23.4004,4.404593903
2008-01-17,5180,6.9604,23.5954,4.438072651
2008-01-18,5482,23.5006,23.3509,4.403395327
2008-01-19,5692,0,23.541,4.436268544
2008-01-20,5463,1.057,23.6099,4.450383562
2008-01-21,5264,0,23.6886,4.466084945
2008-01-22,4748,1.4952,24.2244,4.553058303
2008-01-23,4350,0.5911,24.8512,4.654384347
2008-01-24,4366,9.8271,23.6099,4.46438737
2008-01-25,5343,16.2862,23.8645,4.507713114
2008-01-26,5588,0.0105,24.8991,4.67302418
2008-01-27,4825,1.9114,25.56,4.780147435
2008-01-28,4441,47.3519,24.7872,4.66299935
2008-01-29,5600,9.1196,23.7768,4.508426114
2008-01-30,5393,7.3754,23.9713,4.542507222
2008-01-31,5186,0.0608,24.3273,4.601958034
2008-02-01,4838,0,25.8626,4.846666057
2008-02-02,4301,0.0989,25.82,4.843727055
2008-02-03,3818,15.4864,23.9718,4.556744877
2008-02-04,3884,0.7871,23.0361,4.412900647
2008-02-05,4185,0,23.2381,4.447989805
2008-02-06,4143,0,24.2493,4.610620128
2008-02-07,4211,12.8016,23.9831,4.571907049
2008-02-08,4747,2.0979,22.7388,4.378661846
2008-02-09,5412,11.6217,23.6003,4.517699613
2008-02-10,5216,0.2889,24.0066,4.584878346
2008-02-11,4864,2.8317,24.4264,4.654177301
2008-02-12,4491,11.3668,23.326,4.482866268
2008-02-13,6430,36.5358,22.5864,4.368372151
2008-02-14,9340,0,23.1931,4.46694099
2008-02-15,9177,1.6817,23.73,4.554428684
2008-02-16,8101,0.5602,24.1273,4.619733551
2008-02-17,8446,18.395,24.1422,4.624282889
2008-02-18,7767,17.5155,23.5553,4.533154489
2008-02-19,8915,17.1296,23.9668,4.600360457
2008-02-20,9699,47.3022,24.2187,4.642105956
2008-02-21,9911,3.2121,24.0582,4.618175423
2008-02-22,9596,53.3424,23.7104,4.56428484
2008-02-23,9672,5.9214,23.3926,4.514962602
2008-02-24,9212,4.4694,23.8085,4.582140131
2008-02-25,8307,18.8378,23.635,4.555398697
2008-02-26,8345,5.3422,24.4262,4.68195435
2008-02-27,7890,22.3218,24.0172,4.617364336
2008-02-28,7785,10.5127,23.9644,4.609250015
2008-02-29,8843,19.3536,23.902,4.599406017
2008-03-01,9660,0.2879,25.1982,4.805556422
2008-03-02,9341,5.4358,24.9214,4.761168868
2008-03-03,7816,4.1166,25.0607,4.782772767
2008-03-04,6342,24.3006,23.7966,4.580896264
2008-03-05,5934,8.7492,24.0762,4.62439335
2008-03-06,5908,8.4219,24.5733,4.702229151
2008-03-07,5893,16.7439,24.6026,4.705431673
2008-03-08,5431,26.3056,23.7814,4.573257234
2008-03-09,4906,5.5231,23.4946,4.525834189
2008-03-10,4713,9.7296,23.7755,4.568349964
2008-03-11,5073,40.7211,23.0956,4.458133638
2008-03-12,4794,9.9676,22.6939,4.391924694
2008-03-13,4328,1.0878,22.5022,4.358848405
2008-03-14,3958,0.4901,23.3296,4.486997107
2008-03-15,4425,16.7913,23.437,4.500777079
2008-03-16,4686,18.5207,23.5156,4.50974418
2008-03-17,4831,13.1077,24.1676,4.609066749
2008-03-18,5337,3.57,23.8031,4.547489044
2008-03-19,5592,7.1228,23.5692,4.506380429
2008-03-20,5658,1.9229,23.8034,4.538873836
2008-03-21,6003,2.0082,23.8234,4.537341135
2008-03-22,5895,33.7291,23.0413,4.409441557
2008-03-23,6823,12.1135,23.5295,4.481116965
2008-03-24,7096,16.1175,23.2991,4.439652539
2008-03-25,8256,0,24.0595,4.55330186
2008-03-26,7584,0.093,25.0844,4.707815986
2008-03-27,5881,2.4072,24.8211,4.660362142
2008-03-28,5100,27.7132,23.5666,4.458109351
2008-03-29,5987,25.6396,23.261,4.404071451
2008-03-30,6405,23.4904,23.7099,4.46737028
2008-03-31,6481,3.4082,24.4883,4.581445263
2008-04-01,6044,16.0722,25.2899,4.69853497
2008-04-02,5499,6.118,24.6906,4.598065458
2008-04-03,5299,17.0724,23.5307,4.411031932
2008-04-04,4969,0.0947,23.3418,4.374286525
2008-04-05,4908,5.0422,22.4853,4.234607155
2008-04-06,5553,0.5615,23.4654,4.377680183
2008-04-07,5090,1.812,24.4725,4.524176103
2008-04-08,4670,23.2976,24.9495,4.588704017
2008-04-09,4931,26.7586,23.5671,4.368448456
2008-04-10,5849,4.0319,23.9129,4.412619343
2008-04-11,6134,0,24.4316,4.482766543
2008-04-12,5752,33.5222,24.4888,4.482301143
2008-04-13,5829,6.9025,23.3697,4.303236076
2008-04-14,5121,2.2944,23.8609,4.368498651
2008-04-15,5545,30.0827,22.8878,4.212156715
2008-04-16,6989,14.5519,23.9428,4.361997321
2008-04-17,7385,0,23.0175,4.213239275
2008-04-18,6735,7.0461,22.8161,4.173619491
2008-04-19,6364,8.0831,23.3433,4.243122415
2008-04-20,6664,0,24.6939,4.435170245
2008-04-21,7529,2.21,24.4441,4.38772435
2008-04-22,6476,9.3217,23.615,4.254256124
2008-04-23,7231,0.0952,24.1564,4.32458262
2008-04-24,7023,1.2957,23.5617,4.226366197
2008-04-25,5935,41.3143,24.2996,4.325244613
2008-04-26,5756,0,24.4426,4.335957234
2008-04-27,5829,26.1799,23.8191,4.233931642
2008-04-28,5556,0.1814,24.5247,4.327121496
2008-04-29,5385,11.1548,24.2926,4.282704316
2008-04-30,5708,3.5037,24.6296,4.321452901
2008-05-01,5480,31.9451,24.3583,4.271464809
2008-05-02,6539,21.7879,23.1262,4.082233995
2008-05-03,6384,21.7775,21.6047,3.851997107
2008-05-04,9061,0,22.3649,3.952418565
2008-05-05,9440,0,22.6642,3.985935573
2008-05-06,7410,0,23.185,4.051126463
2008-05-07,5133,0,23.1791,4.040488633
2008-05-08,4443,0,24.4144,4.207460855
2008-05-09,4052,0.6638,24.457,4.20346213
2008-05-10,4444,22.4799,21.8401,3.8209153
2008-05-11,8344,0,22.483,3.903184734
2008-05-12,8294,0.2096,23.2912,4.008537629
2008-05-13,6626,0,22.7508,3.922821776
2008-05-14,6606,0,22.6311,3.896901883
2008-05-15,6225,0,23.6684,4.033979003
2008-05-16,6167,0,23.9051,4.0581219
2008-05-17,6250,59.9388,23.1363,3.941399692
2008-05-18,7557,6.9105,23.1193,3.930377003
2008-05-19,6544,21.8274,23.3654,3.956207311
2008-05-20,6542,23.5431,22.9658,3.892179695
2008-05-21,6372,0.0325,23.583,3.969765873
2008-05-22,5742,23.2751,23.4796,3.947291623
2008-05-23,5423,6.1367,23.4918,3.941042241
2008-05-24,5065,0.0886,24.4656,4.067717878
2008-05-25,4878,13.1909,23.4803,3.924132804
2008-05-26,5161,16.3781,22.9893,3.849238683
2008-05-27,4672,20.146,22.3499,3.754421781
2008-05-28,5182,1.2027,22.1761,3.723921972
2008-05-29,6303,8.8791,22.5444,3.76786413
2008-05-30,5931,24.2346,23.1078,3.838489241
2008-05-31,5097,27.9882,21.895,3.666910939
2008-06-01,5482,26.949,21.6283,3.62486689
2008-06-02,5882,0,21.7262,3.632710379
2008-06-03,6178,0,22.3204,3.708099002
2008-06-04,5588,0,22.5008,3.727405856
2008-06-05,4615,0,23.0477,3.796493565
2008-06-06,3984,0,23.7186,3.882399943
2008-06-07,3606,0,24.2561,3.950327493
2008-06-08,3244,0,23.3899,3.829030032
2008-06-09,2960,0,23.5745,3.849823756
2008-06-10,3191,10.7985,22.871,3.751298013
2008-06-11,3362,0.5277,23.1822,3.789663475
2008-06-12,3326,0,23.6563,3.85010813
2008-06-13,3304,42.6791,22.9083,3.746656978
2008-06-14,4696,12.5432,22.6481,3.709066243
2008-06-15,5116,0,23.2468,3.786941579
2008-06-16,5620,35.5334,22.0386,3.622890197
2008-06-17,7068,33.5143,21.6186,3.564836365
2008-06-18,7658,0,22.7262,3.711591365
2008-06-19,8017,0,23.8581,3.861758509
2008-06-20,7326,7.2662,22.781,3.716593954
2008-06-21,6455,0,23.4076,3.799653852
2008-06-22,6035,51.2093,22.6092,3.692393757
2008-06-23,6056,0.6966,22.9018,3.731329279
2008-06-24,7272,44.6137,21.0778,3.487481732
2008-06-25,8499,3.3932,22.3603,3.659349654
2008-06-26,8490,0,22.3953,3.664658647
2008-06-27,6800,0,21.7605,3.580620924
2008-06-28,5040,0,21.4734,3.543338117
2008-06-29,4353,0,22.0723,3.624922307
2008-06-30,3962,0,22.4722,3.680182654
2008-07-01,3556,0,23.2748,3.789739255
2008-07-02,3301,0.3756,23.2618,3.790309329
2008-07-03,3386,0.4801,22.8,3.730916796
2008-07-04,3587,0.2968,23.0267,3.764169845
2008-07-05,3870,0,23.4858,3.828973154
2008-07-06,3811,0,23.1225,3.783504506
2008-07-07,3657,0,23.3528,3.818141846
2008-07-08,3303,0.4164,23.3597,3.822983256
2008-07-09,3446,12.4502,21.9798,3.640931816
2008-07-10,4525,0.711,22.1866,3.673073809
2008-07-11,7075,1.6355,22.9367,3.779010854
2008-07-12,7362,30.4193,23.1981,3.819248611
2008-07-13,5272,12.0868,23.6002,3.878898165
2008-07-14,4378,3.6864,23.1603,3.824576649
2008-07-15,4039,89.3151,22.4593,3.734799191
2008-07-16,4609,8.8142,22.6215,3.762539002
2008-07-17,4788,13.1099,22.8791,3.803575377
2008-07-18,4469,0.0493,23.0763,3.836679688
2008-07-19,4076,104.5338,22.3684,3.746188342
2008-07-20,4293,7.2673,22.2388,3.734858028
2008-07-21,4647,0.1608,22.481,3.774724179
2008-07-22,5015,0.0082,22.45,3.77729987
2008-07-23,4828,2.6606,22.8808,3.843703137
2008-07-24,4455,1.5926,22.823,3.843017106
2008-07-25,4417,1.5041,22.965,3.870119578
2008-07-26,4740,7.3709,22.9968,3.882180883
2008-07-27,4986,3.8469,23.85,4.008545082
2008-07-28,4695,42.7659,22.978,3.895346758
2008-07-29,4445,8.00E-04,22.6733,3.860939293
2008-07-30,4152,0,23.2645,3.951746578
2008-07-31,3915,0,23.4129,3.980993033
2008-08-01,3526,10.6034,23.2967,3.973298206
2008-08-02,3301,3.6735,23.3898,3.995101118
2008-08-03,3135,0,23.7427,4.053710658
2008-08-04,2932,5.707,23.2194,3.988792849
2008-08-05,3596,6.8262,23.7296,4.070049572
2008-08-06,4074,0,23.2721,4.014316402
2008-08-07,4456,49.5887,22.8033,3.956757185
2008-08-08,4879,0,22.9237,3.983004178
2008-08-09,4620,3.3685,23.9954,4.145395626
2008-08-10,4223,16.4389,22.9072,3.999039402
2008-08-11,4818,0,23.548,4.100343342
2008-08-12,5393,0,24.5079,4.248050439
2008-08-13,4325,8.8326,23.731,4.145813615
2008-08-14,3696,16.1427,23.7081,4.152131869
2008-08-15,3290,6.0725,24.0576,4.212435096
2008-08-16,3137,0,24.4625,4.281028985
2008-08-17,2966,0,24.625,4.314589581
2008-08-18,2828,12.9164,24.1444,4.25437195
2008-08-19,2665,0.9821,24.7004,4.345479264
2008-08-20,2450,18.8488,24.3617,4.305728775
2008-08-21,2288,0.0795,24.5889,4.348892186
2008-08-22,2350,24.1786,24.1177,4.289283252
2008-08-23,2258,45.8383,23.127,4.15261478
2008-08-24,2731,0.1681,23.9423,4.282465162
2008-08-25,2903,0.1075,24.1128,4.317164603
2008-08-26,2564,4.6612,24.5219,4.387360552
2008-08-27,2415,18.2613,24.6442,4.415023414
2008-08-28,2221,0,25.597,4.566627278
2008-08-29,2003,3.835,24.3044,4.382899651
2008-08-30,1899,14.8458,23.9351,4.33664173
2008-08-31,2470,11.9288,22.1,4.069911624
2008-09-01,3445,0,23.6051,4.304601517
2008-09-02,3310,0.4437,25.1784,4.550358064
2008-09-03,3398,0.1063,25.4687,4.603081688
2008-09-04,3168,8.3726,25.3508,4.594045273
2008-09-05,3523,38.9959,23.6078,4.338348251
2008-09-06,4095,0.0465,23.7022,4.360676896
2008-09-07,4149,13.555,23.7653,4.378142289
2008-09-08,3885,4.9503,22.0817,4.129164063
2008-09-09,4839,3.2518,22.503,4.200626903
2008-09-10,5691,0.045,22.7144,4.240035604
2008-09-11,5784,0,23.6894,4.396400357
2008-09-12,5802,0.1316,24.4952,4.527101731
2008-09-13,5683,1.5076,24.2083,4.49003136
2008-09-14,5285,0.0573,23.2082,4.342835439
2008-09-15,4100,0,22.4703,4.235422355
2008-09-16,4783,0.3871,22.8929,4.306678517
2008-09-17,5236,14.362,21.9925,4.173373353
2008-09-18,5107,0,23.6386,4.43374699
2008-09-19,4661,3.3632,25.1228,4.669484048
2008-09-20,4110,15.7795,24.708,4.610846476
2008-09-21,3365,20.7977,24.7407,4.621375034
2008-09-22,3511,37.7798,22.0379,4.206149631
2008-09-23,5539,0,23.3855,4.420576184
2008-09-24,6110,0,24.8033,4.646179666
2008-09-25,5459,2.0139,24.3211,4.57551406
2008-09-26,4360,3.3092,23.8436,4.505217046
2008-09-27,3155,24.261,24.8523,4.666908416
2008-09-28,2756,0,25.1029,4.710029757
2008-09-29,2529,18.4227,24.3551,4.596649024
2008-09-30,2944,19.7182,23.8542,4.521556492
2008-10-01,3426,8.3128,24.1802,4.57580046
2008-10-02,3429,0,25.1434,4.729876254
2008-10-03,3305,0.1888,25.8754,4.847611597
2008-10-04,3059,1.6761,25.5529,4.799593223
2008-10-05,3214,22.3454,23.8174,4.529213616
2008-10-06,3665,31.4823,22.9628,4.3968749
2008-10-07,4447,8.6801,22.283,4.291712753
2008-10-08,4749,9.8647,21.9643,4.243093432
2008-10-09,6414,2.9552,22.9961,4.406826929
2008-10-10,7183,9.9113,24.0226,4.56962062
2008-10-11,5481,2.6246,25.169,4.751172026
2008-10-12,4727,12.2299,25.216,4.759417104
2008-10-13,4271,25.7975,23.5157,4.492199696
2008-10-14,4377,11.3531,23.0099,4.412923576
2008-10-15,4622,4.0087,23.4872,4.488346873
2008-10-16,4238,2.8722,23.6312,4.511078122
2008-10-17,3468,2.265,23.877,4.54966861
2008-10-18,3250,1.6014,24.4791,4.644211239
2008-10-19,2954,13.7207,23.9415,4.559029726
2008-10-20,3180,10.4599,22.7465,4.370159372
2008-10-21,3737,19.7627,23.3202,4.459719685
2008-10-22,4542,0.7387,23.8836,4.547468761
2008-10-23,5101,16.3122,23.3872,4.468210103
2008-10-24,5662,0.2032,24.5742,4.653745585
2008-10-25,5556,3.1349,25.233,4.755935716
2008-10-26,4315,0.3697,24.3043,4.60827315
2008-10-27,3690,3.1197,24.03,4.56345322
2008-10-28,3825,9.5319,23.9534,4.549607958
2008-10-29,4951,2.3201,23.7896,4.521958508
2008-10-30,5937,0,24.6096,4.648676218
2008-10-31,5432,3.8729,24.8153,4.678769207
2008-11-01,4655,2.6168,24.4767,4.623357158
2008-11-02,5011,54.1878,23.2944,4.435639906
2008-11-03,5819,5.0187,22.6903,4.338627281
2008-11-04,7186,2.0906,22.5308,4.311264805
2008-11-05,7887,0,24.0485,4.546358568
2008-11-06,6723,0,25.2075,4.725006552
2008-11-07,5440,0,24.7056,4.643738979
2008-11-08,4143,4.1704,25.1518,4.710634155
2008-11-09,3565,5.9118,24.4778,4.602494967
2008-11-10,3293,1.8406,23.3243,4.419627451
2008-11-11,3208,7.3686,24.3542,4.577429786
2008-11-12,3475,0.4384,24.806,4.644912
2008-11-13,3520,8.2562,24.248,4.555020594
2008-11-14,3885,9.5062,23.2924,4.403347944
2008-11-15,4326,6.1123,24.1205,4.529292712
2008-11-16,4803,0.5108,24.7559,4.625119252
2008-11-17,4971,0,25.7048,4.76952321
2008-11-18,5147,35.1393,23.6662,4.449988202
2008-11-19,4303,0.0365,23.6096,4.438358374
2008-11-20,3673,0.1893,24.7774,4.616593354
2008-11-21,2988,10.4695,24.2123,4.526139013
2008-11-22,3109,5.3612,24.4977,4.567527776
2008-11-23,3664,11.3639,24.2551,4.527200595
2008-11-24,4963,25.7366,23.8217,4.457461796
2008-11-25,5984,1.0727,24.076,4.494153706
2008-11-26,5634,24.7147,24.1865,4.508648689
2008-11-27,5807,19.7586,23.618,4.418361078
2008-11-28,5472,7.00E-04,24.5301,4.556709519
2008-11-29,4837,18.0322,24.3616,4.528330436
2008-11-30,4660,25.1329,23.5845,4.406247801
2008-12-01,4665,11.3882,23.6072,4.40759857
2008-12-02,4424,0.3972,23.3192,4.361189178
2008-12-03,3973,1.9675,25.1076,4.634540598
2008-12-04,3724,2.3899,25.0224,4.619472004
2008-12-05,3769,11.7395,22.7708,4.271317749
2008-12-06,4706,0.1098,23.4222,4.369867849
2008-12-07,3633,20.5898,22.9594,4.297209387
2008-12-08,4721,0,23.6391,4.400250189
2008-12-09,4485,0,23.5835,4.390402653
2008-12-10,3920,0,24.5065,4.530952336
2008-12-11,3372,0.8105,24.6558,4.552778071
2008-12-12,3082,10.1383,24.0759,4.462800697
2008-12-13,3544,21.7315,23.4939,4.372666891
2008-12-14,3394,0.5213,23.8535,4.427168664
2008-12-15,3399,3.1812,24.7041,4.557116328
2008-12-16,3933,0.4411,24.655,4.54915821
2008-12-17,3756,17.1056,24.3686,4.504941307
2008-12-18,2928,3.625,24.8846,4.583947325
2008-12-19,2400,0,25.1097,4.61847359
2008-12-20,2212,6.2722,25.0476,4.60909161
2008-12-21,2374,0,25.4544,4.671784504
2008-12-22,2198,1.6873,25.4683,4.674357036
2008-12-23,2483,8.5138,25.0477,4.610409328
2008-12-24,2150,3.3643,24.8661,4.583265419
2008-12-25,2364,0.9999,25.5076,4.682592508
2008-12-26,2190,0.0433,25.9279,4.748146189
2008-12-27,2247,0.3242,25.1263,4.626239972
2008-12-28,2185,2.3642,24.5792,4.54350217
2008-12-29,2338,0.0054,24.9756,4.605822931
2008-12-30,2135,0,24.8715,4.591391374
2008-12-31,2226,27.4262,23.9882,4.457272047
2009-01-01,3404,3.1446,23.7808,4.425472305
2009-01-02,3617,4.0047,23.1539,4.330809061
2009-01-03,3549,9.7857,23.471,4.38146222
2009-01-04,3874,3.3353,24.5811,4.554371274
2009-01-05,3681,29.206,24.608,4.560710696
2009-01-06,3576,25.9976,24.2975,4.515175171
2009-01-07,3746,18.1835,24.0242,4.475440482
2009-01-08,4446,43.0517,23.5034,4.39758465
2009-01-09,6442,0,23.7779,4.4425138
2009-01-10,6045,0,23.9615,4.473553177
2009-01-11,5475,0,22.3301,4.224194708
2009-01-12,5964,0,21.3854,4.080810069
2009-01-13,8227,22.5071,21.3966,4.085253893
2009-01-14,8973,10.2425,21.9421,4.172523094
2009-01-15,9090,0.8523,23.6783,4.444514562
2009-01-16,8838,0.6148,24.6235,4.594283443
2009-01-17,7908,26.2262,23.6981,4.454011931
2009-01-18,8241,24.0586,22.8522,4.325938412
2009-01-19,7892,6.2689,24.3027,4.554663336
2009-01-20,7730,11.9882,23.693,4.463310097
2009-01-21,7295,27.6809,24.136,4.535733739
2009-01-22,7213,4.5652,24.5828,4.608895758
2009-01-23,6039,9.8189,23.8751,4.502191318
2009-01-24,5132,11.5212,23.7794,4.490836734
2009-01-25,5044,7.188,24.218,4.562918525
2009-01-26,5284,45.7977,23.9556,4.525561604
2009-01-27,6912,3.4142,24.3185,4.585953946
2009-01-28,5935,4.7639,24.3534,4.595090681
2009-01-29,5478,5.1248,22.7692,4.350566653
2009-01-30,6233,3.5794,23.7439,4.506852414
2009-01-31,6688,6.9419,24.4905,4.627566922
2009-02-01,6201,42.2908,22.9443,4.388375908
2009-02-02,6253,11.1597,23.5956,4.49413632
2009-02-03,6081,5.2714,24.3009,4.608506409
